"","dmel_gene","tissue","treatment","logFC.hyb_sim","logCPM.hyb_sim","F.hyb_sim","PValue.hyb_sim","FDR.hyb_sim","logFC.hyb_sec","logCPM.hyb_sec","F.hyb_sec","PValue.hyb_sec","FDR.hyb_sec","inher"
"3095","CG18171","Fat Body","Response",0.0801397564871822,2.08733647405062,0.0450438762247778,0.833508078795311,0.990374216236965,0.10687790165063,2.08733647405062,0.0686662936994074,0.795265812540327,0.928059141031678,"Conserved"
"3096","CG18171","Fat Body","Wasp",-1.10425922619582,2.08733647405062,16.6959986563419,0.000349140848421074,0.00202436508261881,0.75329527118055,2.08733647405062,7.25378728912301,0.0119774295966867,0.0314898664899133,"Conserved"
"3097","CG18178","Fat Body","Control",0.524024771653781,5.0664269163535,6.74353511840548,0.0150073674476658,0.0441774933930399,-0.831551215045493,5.0664269163535,17.3349575331099,0.000284054793445796,0.00204229791445183,"Conserved"
"3098","CG18178","Fat Body","Response",-0.0594007500246032,5.0664269163535,0.0440044252842508,0.83541095831285,0.990374216236965,0.348379870591317,5.0664269163535,1.54729081560733,0.224164701582711,0.558613040202854,"Conserved"
"3099","CG18178","Fat Body","Wasp",0.464624021629177,5.0664269163535,5.39857241948193,0.027878449845746,0.0685186784598211,-0.483171344454177,5.0664269163535,5.96417522307146,0.0213857383557038,0.0505065275140173,"Conserved"
"3100","CG1824","Fat Body","Control",-0.238827587411974,6.36872480731215,2.80796655300929,0.10527341961688,0.196286537364457,-0.762749134850858,6.36872480731215,28.4535241003184,1.2201268071363e-05,0.000149330298144342,"Conserved"
"3101","CG1824","Fat Body","Response",-0.0759659279181162,6.36872480731215,0.14241969933362,0.708820114722168,0.977133308774435,0.148693945800028,6.36872480731215,0.54755690143793,0.465666160648853,0.754695092062672,"Conserved"
"3102","CG1824","Fat Body","Wasp",-0.31479351533009,6.36872480731215,4.89230556511031,0.035572906853405,0.0830468263572698,-0.61405518905083,6.36872480731215,18.5789699157002,0.00019186144317845,0.000962989405205775,"Conserved"
"3103","CG18262","Fat Body","Control",-0.215385932525223,3.50250757157135,2.36391944742691,0.135739236169335,0.23825088821103,0.0471310174628387,3.50250757157135,0.111340510763837,0.741185603501625,0.826144294257419,"Conserved"
"3104","CG18262","Fat Body","Response",0.104274825188973,3.50250757157135,0.276986633118366,0.602954724210962,0.968664052027377,-0.237056559820452,3.50250757157135,1.42856044009599,0.242331597999769,0.579473392907052,"Conserved"
"3105","CG18262","Fat Body","Wasp",-0.11111110733625,3.50250757157135,0.628522658418028,0.434768555737004,0.568816470104574,-0.189925542357614,3.50250757157135,1.86057319648166,0.183756319978981,0.286592954794587,"Conserved"
"3106","CG18268","Fat Body","Control",-2.2057875172439,0.921954877807719,6.36971499604618,0.0177590409359324,0.050425528234656,2.87324936756862,0.921954877807719,5.98372787625923,0.0211933086617934,0.0579898407161077,"Additive"
"3107","CG18268","Fat Body","Response",0.441156534758167,0.921954877807719,0.131037939844057,0.720159521723786,0.979956114517672,-0.32516029361821,0.921954877807719,0.0395576421701866,0.843829345402371,0.951528281891789,"Conserved"
"3108","CG18268","Fat Body","Wasp",-1.76463098248574,0.921954877807719,4.15559489826705,0.0513405239698514,0.111058066721879,2.54808907395041,0.921954877807719,5.45953272091673,0.0270835756539312,0.0607302741084765,"Additive"
"3109","CG1827","Fat Body","Control",0.56379472083433,6.15184504650581,9.76411958304967,0.00420473931535138,0.0163229294202977,0.0601185154713255,6.15184504650581,0.111991195807442,0.740459103661048,0.825704956483786,"Conserved"
"3110","CG1827","Fat Body","Response",-0.519639369402022,6.15184504650581,4.15344494461027,0.0513967208448239,0.61983567365768,-0.605527127935231,6.15184504650581,5.66687814865406,0.0245616184620734,0.234261734395967,"Conserved"
"3111","CG1827","Fat Body","Wasp",0.0441553514323086,6.15184504650581,0.059872807957062,0.80853625703119,0.869990615242093,-0.545408612463906,6.15184504650581,9.15197574900733,0.00538009452066116,0.0163145263758444,"Conserved"
"3112","CG18273","Fat Body","Control",-0.60678316871605,5.11730019472646,5.03599992196408,0.0332380989291753,0.0812795834542677,-0.689069836484309,5.11730019472646,6.49307133852522,0.016842303233445,0.048826957273622,"Conserved"
"3113","CG18273","Fat Body","Response",-0.216639563274425,5.11730019472646,0.325811139819742,0.572863664667804,0.968664052027377,0.671313737310155,5.11730019472646,3.11490338161401,0.0889065181786413,0.388887754251469,"Conserved"
"3114","CG18273","Fat Body","Wasp",-0.823422731990475,5.11730019472646,9.41665285560363,0.00485726845837174,0.0174517476280905,-0.0177560991741546,5.11730019472646,0.0043874915922949,0.947677001051123,0.963775484695667,"Conserved"
"3115","CG18324","Fat Body","Control",-1.14374019300822,4.68289167956622,60.6744013156769,2.15063643994773e-08,8.09584278037901e-07,1.10304416267867,4.68289167956622,52.3743973336898,8.46085092455872e-08,2.48177446784793e-06,"Conserved"
"3116","CG18324","Fat Body","Response",0.257910930113549,4.68289167956622,1.58031518921316,0.219418358738031,0.852110692824415,0.253178297718939,4.68289167956622,1.41302753444914,0.244844121706765,0.581900919842107,"Conserved"
"3117","CG18324","Fat Body","Wasp",-0.88582926289467,4.68289167956622,36.9408724557518,1.68182228966973e-06,2.53241665374815e-05,1.35622246039761,4.68289167956622,80.1680511675106,1.3645008046861e-09,4.42156759916178e-08,"*D. simulans* dominant"
"3118","CG18327","Fat Body","Control",-1.72882469974183,2.81489303326678,7.92659753822608,0.00914797394885594,0.029929452885788,0.376211706919513,2.81489303326678,0.341648032240901,0.5638973689121,0.684417690797319,"*D. sechellia* dominant"
"3119","CG18327","Fat Body","Response",0.294098690995833,2.81489303326678,0.120748360459346,0.731010362986226,0.979956114517672,-0.106266706269289,2.81489303326678,0.0143821197827244,0.905460393899589,0.969776688648679,"Conserved"
"3120","CG18327","Fat Body","Wasp",-1.434726008746,2.81489303326678,5.68936486848589,0.0246128870112418,0.0619247774981571,0.269945000650224,2.81489303326678,0.193948108859405,0.66327595768061,0.757311175026413,"*D. sechellia* dominant"
"3121","CG18343","Fat Body","Control",-0.360620352050863,5.44126831147701,2.43732205503788,0.13005590187586,0.231298416757748,1.66267447595427,5.44126831147701,47.6581021263186,1.9699687649556e-07,4.89438739653218e-06,"*D. simulans* dominant"
"3122","CG18343","Fat Body","Response",0.31663465103586,5.44126831147701,0.93935763555985,0.340995214759505,0.907194720177247,0.499269302187959,5.44126831147701,2.23294494081833,0.146624238088755,0.467530942587492,"Conserved"
"3123","CG18343","Fat Body","Wasp",-0.0439857010150026,5.44126831147701,0.036197854804669,0.850522348571209,0.899523716714825,2.16194377814223,5.44126831147701,77.9652508382398,1.81423115185615e-09,5.46358460216558e-08,"*D. simulans* dominant"
"3124","CG18428","Fat Body","Control",-0.610593674695143,1.62964704854902,4.94161845918121,0.0347284664881646,0.0837291363317273,-0.188978146431972,1.62964704854902,0.46401134316786,0.50152216480729,0.628198547246641,"Conserved"
"3125","CG18428","Fat Body","Response",0.508419023472971,1.62964704854902,1.74534183865702,0.197485846744587,0.821966096646285,0.669536661127714,1.62964704854902,2.96199509264634,0.096616672377763,0.400741439937483,"Conserved"
"3126","CG18428","Fat Body","Wasp",-0.102174651222173,1.62964704854902,0.142816461350738,0.708434342345897,0.798052651806112,0.480558514695742,1.62964704854902,3.10633827202311,0.089239654768937,0.161659440228526,"Conserved"
"3127","CG1847","Fat Body","Control",0.515560454945127,2.34578596750491,6.71849038590789,0.0151763066561329,0.0445691889919175,0.20588023017833,2.34578596750491,1.08253981362274,0.307303736292336,0.442871398661724,"Conserved"
"3128","CG1847","Fat Body","Response",0.0660663081861804,2.34578596750491,0.0552298308463486,0.841290848284453,0.990374216236965,-0.396884221517553,2.34578596750491,2.04321330341786,0.164288351523462,0.486501083861789,"Conserved"
"3129","CG1847","Fat Body","Wasp",0.581626763131307,2.34578596750491,8.46599041982462,0.00713753462440463,0.0234566200718694,-0.191003991339224,2.34578596750491,0.961622120005967,0.335433214882426,0.456471192614854,"Conserved"
"3130","CG18473","Fat Body","Control",-1.4801927522667,4.8038704158898,4.52375123289293,0.0434219455923319,0.0999896885762052,0.606473202140044,4.8038704158898,0.73721380100195,0.398670675403636,0.533252798446617,"*D. sechellia* dominant"
"3131","CG18473","Fat Body","Response",-0.339781277889905,4.8038704158898,0.122575226455295,0.729175454768454,0.979956114517672,1.6586553085823,4.8038704158898,2.52715812404945,0.124404630107369,0.439350822319485,"*D. simulans* dominant"
"3132","CG18473","Fat Body","Wasp",-1.8199740301566,4.8038704158898,6.6304578379273,0.0162942936557486,0.0445114596896179,2.26512851072234,4.8038704158898,8.45174925271721,0.00751429494100594,0.0214466005524747,"Additive"
"3133","CG18478.CG3117.SPH93.CG14990.CG31827.Dsim_GD13811","Fat Body","Control",-0.0194497040614832,1.69857743318265,0.00193007681994847,0.965334673352755,0.982307271605515,7.86812948083642,1.69857743318265,81.0357902936917,5.02901483527973e-09,2.1542391996987e-07,"*D. simulans* dominant"
"3134","CG18478.CG3117.SPH93.CG14990.CG31827.Dsim_GD13811","Fat Body","Response",-0.44723894724884,1.69857743318265,0.512760548662692,0.481104433491696,0.944493541510796,-1.17308375542918,1.69857743318265,1.31646606311159,0.272788636902118,0.607841585994002,"Conserved"
"3135","CG18478.CG3117.SPH93.CG14990.CG31827.Dsim_GD13811","Fat Body","Wasp",-0.466688651310323,1.69857743318265,1.12653053536452,0.299459476888841,0.43256225019205,6.69504572540724,1.69857743318265,82.3922568541197,4.32228392085077e-09,1.12447271218364e-07,"*D. simulans* dominant"
"3136","CG18518","Fat Body","Control",0,-0.0336444828400996,0,1,1,-5.38646773957281,-0.0336444828400996,2.68460976705811,0.122477683376881,0.2226826230149,"*D. simulans* dominant"
"3137","CG18518","Fat Body","Response",6.46401625075603,-0.0336444828400996,3.98931895551207e-08,0.999843313372467,0.999945770375724,4.99018494755665,-0.0336444828400996,1.77745186019235,0.202694723442046,0.533469322448901,"Overdominant"
"3138","CG18518","Fat Body","Wasp",6.46401625075603,-0.0336444828400996,4.21030770906904,0.058377256829976,0.122809732933171,-0.396282792016162,-0.0336444828400996,0.0529739030138643,0.821129427033584,0.878216126330151,"*D. sechellia* dominant"
"3139","CG18528","Fat Body","Control",-0.279987435813273,1.48860997798738,0.589904604622877,0.44908250746324,0.584925551660509,-0.61271132299449,1.48860997798738,2.82196805823746,0.104450568112258,0.198248614572121,"Conserved"
"3140","CG18528","Fat Body","Response",-0.035171250488208,1.48860997798738,0.00463695518692255,0.946208689699936,0.999945770375724,-0.0921374468075572,1.48860997798738,0.0325919928473402,0.858074827883783,0.954423128354355,"Conserved"
"3141","CG18528","Fat Body","Wasp",-0.315158686301481,1.48860997798738,0.74167066547903,0.396665528213702,0.531275204769241,-0.704848769802047,1.48860997798738,3.82966741292269,0.0607044512669354,0.118476205163159,"Conserved"
"3142","CG18542.CG32939","Fat Body","Control",-0.27257445864837,3.28788784509523,2.81457527435448,0.10488410362338,0.195781033397661,-0.265353629575048,3.28788784509523,2.64692716447048,0.115297759955309,0.213455502689245,"Conserved"
"3143","CG18542.CG32939","Fat Body","Response",0.563998529960986,3.28788784509523,6.02127109789941,0.020829140712011,0.547853969663495,-0.255800468213029,3.28788784509523,1.26021573761444,0.271436126006452,0.606683593974553,"Conserved"
"3144","CG18542.CG32939","Fat Body","Wasp",0.291424071312616,3.28788784509523,3.2131679073825,0.0841941374413231,0.164320765493297,-0.521154097788077,3.28788784509523,10.7115304968048,0.00289985181947713,0.00979445771189077,"Conserved"
"3145","CG18547","Fat Body","Control",0.775138814670526,6.95325720847464,21.7748133781864,7.37090388511549e-05,0.000664504073110831,0.12530784179329,6.95325720847464,0.576709519823672,0.454146009731848,0.584845340424583,"Conserved"
"3146","CG18547","Fat Body","Response",-0.0964177837617007,6.95325720847464,0.169954179731354,0.683388330674875,0.975792130782601,-0.195434145813566,6.95325720847464,0.70130790638259,0.409653250998466,0.718317831871973,"Conserved"
"3147","CG18547","Fat Body","Wasp",0.678721030908826,6.95325720847464,16.6750273376872,0.000351532948959329,0.00203348920067393,-0.0701263040202755,6.95325720847464,0.180563549581521,0.674236919652466,0.765954104653201,"Conserved"
"3148","CG18549","Fat Body","Control",0.363500324718806,4.61180343610064,1.24243441145826,0.275022960639757,0.4080588508268,0.563574578860075,4.61180343610064,2.93899941460014,0.0981544894699532,0.188969259270127,"Conserved"
"3149","CG18549","Fat Body","Response",0.0791891282589302,4.61180343610064,0.0291878968992311,0.865645424884534,0.9957403037555,0.405534782747758,4.61180343610064,0.755078245626954,0.392685791337741,0.706459120975397,"Conserved"
"3150","CG18549","Fat Body","Wasp",0.442689452977736,4.61180343610064,1.78885645432121,0.192447558596331,0.308973156273075,0.969109361607833,4.61180343610064,8.395066945189,0.00746173397483672,0.0213210788504679,"Conserved"
"3151","CG18557","Fat Body","Control",4.47083997986128,9.68733480739573,194.644058305761,7.62116828459158e-14,2.22762265918444e-11,-0.451940916401298,9.68733480739573,2.65191142824137,0.115065787759579,0.213262237758648,"*D. sechellia* dominant"
"3152","CG18557","Fat Body","Response",-0.399757046080882,9.68733480739573,1.0292188217279,0.31936772610732,0.905787732652441,0.113084758243403,9.68733480739573,0.083340499495358,0.775030269577074,0.923752796720672,"Conserved"
"3153","CG18557","Fat Body","Wasp",4.0710829337804,9.68733480739573,167.417614518646,4.4964415546232e-13,8.93712723396907e-11,-0.338856158157895,9.68733480739573,1.49320144442562,0.232305426514982,0.342733273263938,"*D. sechellia* dominant"
"3154","CG18596","Fat Body","Control",0.0589918677766114,5.15895904901786,0.230103966338964,0.635287027574811,0.743462374003589,0.384909372377857,5.15895904901786,9.68663999896331,0.00433674314372796,0.0172065933839351,"Conserved"
"3155","CG18596","Fat Body","Response",-0.210179113396857,5.15895904901786,1.46021555870744,0.237311729985056,0.859206103145328,0.00475691979682505,5.15895904901786,0.000748068775071909,0.978379876900062,0.994389365579138,"Conserved"
"3156","CG18596","Fat Body","Wasp",-0.151187245620245,5.15895904901786,1.51074280808199,0.229568355098886,0.35514481833324,0.389666292174682,5.15895904901786,9.96213343093168,0.00388678250598757,0.012412225110702,"Conserved"
"3157","CG18622","Fat Body","Control",-0.155694395491381,4.35842777990649,0.466309733886371,0.500473357056934,0.630985568723716,-0.582827709856893,4.35842777990649,6.55312084603064,0.01634551981824,0.0476648403619922,"Conserved"
"3158","CG18622","Fat Body","Response",0.407396412522526,4.35842777990649,1.57941351681705,0.219546272961985,0.852110692824415,0.105215339526787,4.35842777990649,0.107454040358097,0.74557498863439,0.909870933591818,"Conserved"
"3159","CG18622","Fat Body","Wasp",0.251702017031144,4.35842777990649,1.1929393310826,0.284331206776363,0.415786276183563,-0.477612370330106,4.35842777990649,4.42570344635565,0.0447976214011874,0.0927111123458977,"Conserved"
"3160","CG18628","Fat Body","Control",-3.9046102450662,2.67829371264463,55.0060611965176,5.70383865615634e-08,1.87697842930072e-06,3.59095840529086,2.67829371264463,14.7465097780718,0.00067704304257675,0.00402901422582499,"Additive"
"3161","CG18628","Fat Body","Response",2.03017646525307,2.67829371264463,9.05361970648934,0.00563155869782096,0.393150457800975,0.686866835905524,2.67829371264463,0.081707650300183,0.777184325559548,0.924103592655036,"*D. sechellia* dominant"
"3162","CG18628","Fat Body","Wasp",-1.87443377981313,2.67829371264463,17.3927224640326,0.000282837441331103,0.00170147608471459,4.27782524119639,2.67829371264463,46.1347246983508,2.74262749849804e-07,3.80673632403262e-06,"Additive"
"3163","CG18636","Fat Body","Control",3.78165419398476,2.24971934517039,21.8164989065402,7.75574153814519e-05,0.000693134527033156,0.518547700376256,2.24971934517039,0.582697033167779,0.452027694840044,0.582955000171341,"*D. sechellia* dominant"
"3164","CG18636","Fat Body","Response",1.13293469044837,2.24971934517039,0.844661214969314,0.36639157945573,0.911293870299834,1.86310244396539,2.24971934517039,3.53082666339665,0.0713250192173144,0.362016364137727,"*D. simulans* dominant"
"3165","CG18636","Fat Body","Wasp",4.91458888443313,2.24971934517039,28.1142246121052,1.44929002550935e-05,0.000150659458927949,2.38165014434165,2.24971934517039,10.4253847459664,0.00331435931117072,0.0109220538235044,"Overdominant"
"3166","CG18747","Fat Body","Control",0.254412674156681,1.6448080647454,0.214823624107414,0.646705552718691,0.752306919370606,-1.2734551441553,1.6448080647454,5.6527878714578,0.0247245335821812,0.0655233105972577,"*D. simulans* dominant"
"3167","CG18747","Fat Body","Response",-0.398049306457137,1.6448080647454,0.257346024546805,0.616043827986367,0.970191547852881,-0.319596325907815,1.6448080647454,0.182568061983498,0.672543888076542,0.876689986148958,"Conserved"
"3168","CG18747","Fat Body","Wasp",-0.143636632300456,1.6448080647454,0.0655617772343397,0.799841324703865,0.864002509229023,-1.59305147006311,1.6448080647454,8.69895727493413,0.00647910906635785,0.0189939191449747,"*D. simulans* dominant"
"3169","CG18754","Fat Body","Control",0.907564967288808,3.90477767572497,2.93555680625906,0.0984854631335681,0.186926763296677,-1.04341240679136,3.90477767572497,4.68580201145485,0.0397241449267695,0.094625731611274,"Conserved"
"3170","CG18754","Fat Body","Response",-1.43242452263498,3.90477767572497,3.98938542986706,0.0562947434613518,0.61983567365768,-3.00950860769729,3.90477767572497,20.1207266766388,0.000129256817511931,0.0221474871109235,"Underdominant"
"3171","CG18754","Fat Body","Wasp",-0.524859555346174,3.90477767572497,1.17883338074681,0.287504539203618,0.419316130115286,-4.05292101448865,3.90477767572497,67.5666349707833,1.01681263131306e-08,2.27591980405162e-07,"*D. simulans* dominant"
"3172","CG18764","Fat Body","Control",0.345123933425291,1.22804398070938,1.15985640483412,0.290968382948977,0.424866851270487,-0.835985850177998,1.22804398070938,7.19375794138433,0.0122964228559051,0.0385251734999952,"Conserved"
"3173","CG18764","Fat Body","Response",-0.206461863692534,1.22804398070938,0.208853071221778,0.651302077763807,0.971318699778107,0.0942748041052712,1.22804398070938,0.045846232688297,0.832054900496357,0.946105446353867,"Conserved"
"3174","CG18764","Fat Body","Wasp",0.138662069732757,1.22804398070938,0.188848550907953,0.667309805533528,0.765788088613419,-0.741711046072727,1.22804398070938,5.7406911343227,0.0237272854735587,0.0549654459291904,"Conserved"
"3175","CG18787.CG18789","Fat Body","Control",0.864244122636503,3.24675538308292,28.052118508097,1.35040153570118e-05,0.000172055005920491,-0.815391045321883,3.24675538308292,27.3110367907057,1.63192632538563e-05,0.000189463596047692,"Conserved"
"3176","CG18787.CG18789","Fat Body","Response",0.0469657924935573,3.24675538308292,0.0415286580468205,0.841478634955548,0.990374216236965,-0.163401396475672,3.24675538308292,0.561032652711435,0.460282603551826,0.753747270434618,"Conserved"
"3177","CG18787.CG18789","Fat Body","Wasp",0.91120991513006,3.24675538308292,31.8605962613266,5.31386660775318e-06,6.70167593246841e-05,-0.978792441797556,3.24675538308292,40.6016975902845,7.7741540500469e-07,9.1975646368293e-06,"Conserved"
"3178","CG18858.CG31683","Fat Body","Control",0.216168463047938,6.82001971540426,0.734647437937918,0.398903410868514,0.536296279384644,0.0738759224587563,6.82001971540426,0.0858509315023934,0.771753357071477,0.851241383193822,"Conserved"
"3179","CG18858.CG31683","Fat Body","Response",-0.356608939296732,6.82001971540426,0.998399131995206,0.326544148921731,0.906537052615542,-0.303150951084003,6.82001971540426,0.722225426405403,0.402866665348187,0.714206863857453,"Conserved"
"3180","CG18858.CG31683","Fat Body","Wasp",-0.140440476248794,6.82001971540426,0.309294618363715,0.582680318642799,0.701832398356939,-0.229275028625246,6.82001971540426,0.825333764174226,0.37164044872963,0.491269324218551,"Conserved"
"3181","CG1890","Fat Body","Control",-0.044255637307038,4.50516430041316,0.109016925021184,0.743799414721983,0.828871785546879,0.289570221907723,4.50516430041316,4.5991851181891,0.041088393632592,0.097038131159862,"Conserved"
"3182","CG1890","Fat Body","Response",-0.0640554010320435,4.50516430041316,0.114005712462452,0.738224683262419,0.982042149100013,-0.183327586724251,4.50516430041316,0.928109142070226,0.343854189691436,0.667733625662213,"Conserved"
"3183","CG1890","Fat Body","Wasp",-0.108311038339082,4.50516430041316,0.650575427985667,0.426913578060602,0.561199356979665,0.106242635183472,4.50516430041316,0.627085340684911,0.435288333971923,0.553325078410459,"Conserved"
"3184","CG1896","Fat Body","Control",-0.350022056596749,4.2177088385216,6.63954537658577,0.0157226152588077,0.0457223338479259,0.0796383631419147,4.2177088385216,0.33814077338705,0.565699590309631,0.685273754136217,"Conserved"
"3185","CG1896","Fat Body","Response",-0.189553444811354,4.2177088385216,0.974426022739769,0.332291487701694,0.907194720177247,-0.301783624173462,4.2177088385216,2.44554356540766,0.129436901143593,0.446647195682301,"Conserved"
"3186","CG1896","Fat Body","Wasp",-0.539575501408103,4.2177088385216,15.7086924668429,0.000483460301517803,0.00264280994306047,-0.222145261031547,4.2177088385216,2.66937178483539,0.113836310803952,0.19647538325281,"Conserved"
"3187","CG1907","Fat Body","Control",0.351661941699208,9.12756940689302,11.4560297891249,0.00218279997823309,0.00978910928866447,-0.568584656521226,9.12756940689302,29.8481153440891,8.62784742037613e-06,0.000113118136759496,"Conserved"
"3188","CG1907","Fat Body","Response",-0.0743554935681463,9.12756940689302,0.256683371736807,0.616496337743401,0.970191547852881,0.39474131506538,9.12756940689302,7.23324318550534,0.0120855699829355,0.17152321793444,"Conserved"
"3189","CG1907","Fat Body","Wasp",0.277306448131061,9.12756940689302,7.1293214958184,0.0126492066114509,0.0362270361108354,-0.173843341455846,9.12756940689302,2.80614813063378,0.105380834546453,0.184444299704588,"Conserved"
"3190","CG1910","Fat Body","Control",0.453869882014417,6.38030750351722,20.4030369694743,0.00011018466865704,0.000931135405708901,-0.267769925107898,6.38030750351722,7.15352295637001,0.0125154243771998,0.0390880853113174,"Conserved"
"3191","CG1910","Fat Body","Response",-0.185501325677465,6.38030750351722,1.71207710164442,0.201680840601416,0.829596106745392,-0.0936732735827306,6.38030750351722,0.438893367189178,0.513239931757198,0.790866444398053,"Conserved"
"3192","CG1910","Fat Body","Wasp",0.268368556336952,6.38030750351722,7.16456048467831,0.0124549249486842,0.0358151169386643,-0.361443198690629,6.38030750351722,13.0563202906801,0.00121125889561903,0.00464051307041707,"Conserved"
"3193","CG1927","Fat Body","Control",0.721197741992081,7.81343859332762,27.1012278697382,1.72265469687011e-05,0.000208269371988992,-0.103951724101316,7.81343859332762,0.569527549404177,0.456940789157519,0.586415951838458,"Conserved"
"3194","CG1927","Fat Body","Response",0.137474068713989,7.81343859332762,0.497063872144616,0.48679558453085,0.946356517814473,0.352432426978503,7.81343859332762,3.27117965939875,0.0815911516268565,0.377492022750326,"Conserved"
"3195","CG1927","Fat Body","Wasp",0.85867181070607,7.81343859332762,38.210726051571,1.28036358774278e-06,2.01972275158536e-05,0.248480702877187,7.81343859332762,3.24941801487372,0.0825566893926791,0.151430117974242,"Conserved"
"3196","CG1983","Fat Body","Control",-0.133360230329725,4.88569240763181,1.01846752194246,0.321789361193596,0.458724802733363,0.523991939035845,4.88569240763181,15.3800942167213,0.00053978905041088,0.00337810049306255,"Conserved"
"3197","CG1983","Fat Body","Response",0.137730139252875,4.88569240763181,0.541702569716796,0.468037188300265,0.940850509160193,0.140762726988159,4.88569240763181,0.558312409234369,0.461361127069786,0.753747270434618,"Conserved"
"3198","CG1983","Fat Body","Wasp",0.00436990892315,4.88569240763181,0.00108790510061403,0.973929017079543,0.980453508733843,0.664754666024004,4.88569240763181,24.7476311113691,3.21072904230444e-05,0.000213290275550946,"Conserved"
"3199","CG1998","Fat Body","Control",-0.600625112232239,2.74382747696057,4.22300717448885,0.0496128821274024,0.111198200852983,0.533224369427771,2.74382747696057,3.08839473950316,0.0901206151224945,0.177106212066315,"Conserved"
"3200","CG1998","Fat Body","Response",0.0406304553286699,2.74382747696057,0.0102121328983374,0.920249025539449,0.999945770375724,0.457791783339836,2.74382747696057,1.17454052044497,0.287997414754655,0.621592728757996,"Conserved"
"3201","CG1998","Fat Body","Wasp",-0.559994656903569,2.74382747696057,3.86576820469947,0.059578101193751,0.124754987286873,0.991016152767607,2.74382747696057,11.3265238784522,0.00229226331914281,0.00805534401189578,"Conserved"
"3202","CG2004","Fat Body","Control",-0.428277581628879,5.73203590730692,2.38571137222505,0.134150341961589,0.236129312506956,-0.703058238156649,5.73203590730692,6.40361550039888,0.0175613049234962,0.0503822887787833,"Conserved"
"3203","CG2004","Fat Body","Response",0.63793244636659,5.73203590730692,2.65286551238554,0.115037262652435,0.718396692201251,1.14115944597039,5.73203590730692,8.46320666356588,0.00719148214421268,0.139995408360419,"Conserved"
"3204","CG2004","Fat Body","Wasp",0.20965486473771,5.73203590730692,0.574180874388477,0.455199135575341,0.589301710470064,0.438101207813741,5.73203590730692,2.50146521605227,0.125445388113741,0.212525787090752,"Conserved"
"3205","CG2006","Fat Body","Control",0.411259701989706,3.17762490759112,5.19731775182998,0.030691403034145,0.0768677326999327,-0.634376154322983,3.17762490759112,12.9389571053666,0.00126352481538908,0.0066509055165978,"Conserved"
"3206","CG2006","Fat Body","Response",0.178658087857384,3.17762490759112,0.491412807860969,0.489260514235386,0.948550719951476,-0.16450630753962,3.17762490759112,0.442694849604187,0.511435645682232,0.788793845463185,"Conserved"
"3207","CG2006","Fat Body","Wasp",0.58991778984709,3.17762490759112,10.69744794934,0.00291566532383321,0.0115718378547342,-0.798882461862603,3.17762490759112,21.0483093295634,9.10582496506039e-05,0.00051888582857093,"Conserved"
"3208","CG2017","Fat Body","Control",-0.546725179775697,4.55672737122579,12.2629535587209,0.00161622983615212,0.00784242161948344,-0.444559311437795,4.55672737122579,8.07822026035959,0.00840086795143968,0.0285493876085127,"Conserved"
"3209","CG2017","Fat Body","Response",-0.0939124229183722,4.55672737122579,0.182218433742489,0.672838390309088,0.973172159976406,-0.451930328583151,4.55672737122579,4.22710318279974,0.0495100260276682,0.317616925891118,"Conserved"
"3210","CG2017","Fat Body","Wasp",-0.64063760269407,4.55672737122579,16.9165757846557,0.000325017246700512,0.00190899609793717,-0.896489640020946,4.55672737122579,33.2643045035271,3.82824756296286e-06,3.50969781187499e-05,"Conserved"
"3211","CG2034","Fat Body","Control",0.646742587579744,5.26372460613311,47.4857853448149,2.03383689357827e-07,5.26361225218252e-06,-0.604279813634802,5.26372460613311,42.2985015550307,5.51606186514674e-07,1.16141150033534e-05,"Conserved"
"3212","CG2034","Fat Body","Response",0.161500012822496,5.26372460613311,1.48839191497915,0.232953743876211,0.858010692975961,0.166479049816535,5.26372460613311,1.61883001691077,0.214040156882179,0.548283078644182,"Conserved"
"3213","CG2034","Fat Body","Wasp",0.80824260040224,5.26372460613311,73.6592134944704,3.22351677350723e-09,1.34602141576113e-07,-0.437800763818266,5.26372460613311,22.3687914182853,6.21664503757118e-05,0.000374884820287515,"Conserved"
"3214","CG2059","Fat Body","Control",-0.655697689378684,5.26300503107467,10.753623793899,0.00285313623146945,0.0120452284912249,-0.647140463436293,5.26300503107467,10.4663960441817,0.00318891965354171,0.0136955417099817,"Conserved"
"3215","CG2059","Fat Body","Response",0.0561738867176577,5.26300503107467,0.0399212044288828,0.843123121775929,0.991123442655451,-0.0753701964217533,5.26300503107467,0.0718473599326429,0.790690994041666,0.92708677542464,"Conserved"
"3216","CG2059","Fat Body","Wasp",-0.599523802661026,5.26300503107467,9.05918887139693,0.00558750004690835,0.0194291726613629,-0.722510659858047,5.26300503107467,13.1875048962137,0.00115558922379511,0.00445816991695489,"Conserved"
"3217","CG2063","Fat Body","Control",-0.299151151750174,4.09089015253437,9.85595804335167,0.00405389404564678,0.0158988157165105,0.297963286285838,4.09089015253437,9.52938782300993,0.0046187048687481,0.0180143991309335,"Conserved"
"3218","CG2063","Fat Body","Response",0.144107285638036,4.09089015253437,1.14707657631516,0.293587222890021,0.894989785579251,0.135390920370295,4.09089015253437,0.993573876943922,0.327668473090221,0.655468857804068,"Conserved"
