"","A01.SEC.wasp","A11.HYB.ctrl","A03.SEC.ctrl","A05.SIM.wasp","A07.SIM.ctrl","A09.HYB.wasp","B01.SEC.wasp","B11.HYB.ctrl","B03.SEC.ctrl","B05.SIM.wasp","B07.SIM.ctrl","B09.HYB.wasp","D01.SEC.wasp","D11.HYB.ctrl","D03.SEC.ctrl","D05.SIM.wasp","D07.SIM.ctrl","D09.HYB.wasp"
"CG10413",515.253485092418,669.014732541407,593.007942949536,483.42224835804,207.22172258457,604.806517439709,462.590365113865,530.860921943045,249.903513156283,451.009909520588,282.825693030317,573.135596813166,507.455485626132,638.572247815073,596.554884134766,414.889117032086,251.700779597861,682.68787037032
"CG10417",145.967694324002,202.701143813267,162.209551824619,195.781702008817,187.008732518614,197.440659745226,127.947285708148,215.503968085466,140.515665153092,204.637855525088,177.554019770147,188.688990846116,154.242865049617,206.06603371677,149.438282309799,213.475846368843,179.144524581279,217.09210068323
"CG10418",3.74276139292313,13.5732365254041,2.26338909522724,15.5108742788676,29.6251457455231,13.2551887104523,1.37086377544445,20.2600260986896,4.69853843772095,17.3600237334908,20.1718176306913,13.8487332731095,2.47827097631367,15.5882732871345,2.73884595298601,18.411299761179,22.0527454271788,10.12802903796
"CG10425",504.960891261879,379.15321864352,399.110943791736,433.787450665663,231.60074877099,512.944977074248,463.504274297494,370.830834842086,544.589970797094,481.17075883534,202.348545607872,427.723897445516,561.62340839413,326.806782072382,354.509373039627,384.256523463917,219.166173689863,489.521403501401
"CG10433",41.7941688876416,37.6909708474032,46.1731375426356,51.01354207272,2.31446451136899,73.3659282113408,79.6624171730495,61.9860322305146,74.2956390464625,66.1083732073335,6.93406231055013,67.9453476211933,46.9691356463257,38.8339439784755,28.9290603784148,61.1064690349476,33.3513742571531,53.2822397214418
"CG10435",62.223408157347,70.670570338881,59.753472113999,80.8288892976544,54.7756601023994,82.9219944909692,57.7285967659383,78.9899827062005,58.1444131667968,99.9516517988862,48.3283130735312,79.4859586821179,57.2362582624823,66.455270329363,61.2816781980621,96.5006056448004,51.5925340549429,81.1710153332158
"CG10444",20.2732908783336,25.9125424575897,18.4088979745149,76.1756270139941,16.6641444818567,38.9949156249353,32.2914578215803,29.1840852135886,16.8853725105597,91.7100243698552,22.483171734208,38.6610470540973,26.5529033176464,27.8948048296092,21.7395897518265,80.628795505853,49.9589973566334,44.4752579493027
"CG10445",2.49517426194875,5.04789788134864,3.77231515871206,3.44686095085946,11.8809178250275,2.6202117218336,0.913909183629631,3.25607562300369,1.32146393560902,3.5070755017153,11.977016718223,3.17366804175425,1.53416774724179,4.10217718082488,1.54060084855463,2.38077152084212,11.0263727135894,3.22922664978435
"CG10462",47.4083109770263,40.8318850846868,41.3445741394842,31.0217485577352,32.0939078909833,28.5140687376009,38.8411403042593,28.5811082463657,19.5283003817777,25.426297387436,36.3512963553083,21.494388100972,40.1243872355546,31.996982010434,30.9831948431543,21.744379890358,35.2571670718475,27.5952095527027
"CG10465",37.5835623206031,55.5268766948351,49.9454527013477,54.9774321662084,45.0549091546496,62.4226910201534,39.6027312906173,82.9696306898717,81.4902760292227,70.6675713595634,34.0399422517916,73.4271378751325,48.1492646826655,62.6265716272598,46.5603812007622,61.5826233391161,32.3984778498059,63.5570517889375
"CG10467",1603.30541169345,2934.8478282161,3268.48474611448,897.90727769889,7074.54652308454,1706.68261152138,1330.80408956201,3380.16828285816,2952.4440908029,1068.60590537265,4660.53036509097,1496.96151224018,1820.58506436147,2818.87941942349,2179.95020070481,1291.17175480337,4503.25229306482,1838.31066190451
"CG10469",335.756886623479,316.783635931746,530.085726102219,132.359460513003,760.995931338124,176.633096071841,240.967388083679,277.972381889759,545.470946754167,141.159788944041,608.726621626174,149.450913238973,301.640981688463,281.682833083308,372.65422747816,157.289638476969,520.417566469781,173.937889999748
"CG10470",40.2346849739237,41.7292891524821,38.9302924379085,35.3303247463095,47.0607783978361,50.4005431199757,37.1656401342716,53.5443546893939,67.6883193684174,42.2602597956694,33.1994498505127,45.4411560523904,42.4846453082343,41.0217718082488,40.5691556786053,45.0759407946107,46.8280520182068,47.1173524809444
"CG10477",0,0,0.150892606348482,1.20640133280081,0.925785804547596,0,0.152318197271605,0.120595393444581,0,0.175353775085765,326.951544097455,0.144257638261557,0,0,0.342355744123252,0,4.21996980396631,3.37600967932001
"CG10494",5.92603887212829,6.05747745761837,4.22499297775751,4.13623314103136,6.94339353410697,4.16151273467689,4.11259132633334,5.54738809845072,4.69853843772095,4.90990570240143,6.09356990927133,4.18347150958515,3.77641291628749,5.606308813794,5.82004765009528,3.80923443334738,4.90061009492862,5.57775512235479
"CG10495",13.4115616579746,16.2654487287901,16.2964014856361,14.3044729460668,30.3966339159794,16.6460509387076,10.3576374144691,26.8927727381416,16.1512258796658,19.6396228096057,24.584402737405,17.0224013148637,15.10565166515,19.0067542711553,9.2436050913278,22.6966884986948,25.3198188237979,15.9993502193861
"CG10512",563.285589634931,442.195854406141,497.040245311901,310.734514719981,196.112292929999,754.312715685508,642.935110683445,461.036189138633,618.151463212663,367.541512579764,259.92227509547,762.690133488852,826.208338341523,471.203418837418,643.971154695837,300.770802133054,219.846813980825,735.823327062226
"CG10513",60.5079758522573,1.23393059321856,17.0508645173785,0,2.62305977955152,7.39824486164781,534.332236028791,1.44714472133497,1136.75264327611,2.63030662628648,77.7455471182893,4.90475970089294,1055.50741010235,1.64087087232995,54.0922075714738,0.793590506947372,13.7489338774386,72.3640335610767
"CG10514",10.6044906132822,2.69221220338594,7.6955229237726,0.172343047542973,0.462892902273798,3.85325253210823,23.0000477880124,1.68833550822413,288.960113919838,2.98101417645801,144.984939220594,4.32772914784671,20.1802065214113,1.91434935105161,6.33358126628016,0.634872405557897,8.57606766612508,72.657599620148
"CG10543",32.9051105794492,25.8003669491153,43.9097484474084,24.3003697035592,33.0196936955309,18.9580024579725,38.0795493179013,17.3657366560197,12.0400047466599,15.6064859826331,48.1181899732115,18.1764624209562,33.8697033429534,20.5108859041244,33.5508629240787,16.5066825445053,29.4036605695717,22.7513695780261
"CG10553.CG10560.Dsim_GD18206",30.0980395347568,0,7.54463031742412,0.344686095085946,2.00586924318646,0.924780607705976,348.960989949247,0.241190786889162,1280.0580656266,0.175353775085765,78.5860395195681,1.44257638261557,337.044852778659,0.136739239360829,31.8390842034624,0.476154304168423,6.12576261866077,13.3572556877444
"CG10553.CG10560.Dsim_GD18207",13.7234584407181,0.336526525423243,3.92320776506054,0,0.308595268182532,0.770650506421647,125.510194551803,0.120595393444581,333.008911773472,0.175353775085765,9.87578571502594,0.865545829569342,121.907329453906,0.273478478721658,13.0095182766836,0,6.94253096781554,5.8713211814261
"CG10559",1.40353552234617,3.1409142372836,1.65981866983331,10.5129259001214,23.9161332841462,2.77434182311793,1.06622738090124,2.89428944266994,1.76195191414536,15.2557784324616,44.3359741674569,4.61624442436982,1.29814193997382,3.00826326593824,1.02706723236976,16.8241187472843,19.466312321522,5.57775512235479
"CG10562.CHKov1.Dsim_GD18204",4.36655495841032,13.797587542353,5.1303486158484,35.5026677938525,80.3890673615496,14.7964897232956,28.4835028897902,14.7126380002389,19.6751297079565,26.4784200379506,71.8621003093377,12.2618992522323,13.6894968215422,10.5289214307839,7.87418211483479,33.1720831904001,82.6297313228242,15.5590011307792
"CG10565",156.884081720028,151.997813982831,173.073819481709,147.870334791871,182.996994032241,132.860147307092,139.980423292605,134.705054477597,154.904939118613,118.01309063272,158.432817641054,140.651197305018,122.497393972075,132.773801419365,155.600685704018,134.275513775495,178.872268464895,127.260886607411
"CG10576",644.846598322381,706.817878897284,632.541805812838,621.98605858259,966.366082313599,673.548542612519,517.424916131643,764.21300825831,471.762625012419,633.027128059613,738.582697623749,682.194371338903,532.120182485634,694.772075192373,518.668952346726,719.151717395708,837.051429825446,663.165727442078
"CG10581",0.311896782743594,9.08621618642756,0,19.9917935149849,31.4767173546182,9.09367597577543,0,10.9741808034569,1.17463460943024,20.165684134863,16.5997249252564,6.78010899829318,0.236025807267968,8.47783284037141,0,20.9507893834106,21.9166173689863,7.04558541771132
"CG10584",20.8970844438208,17.611554830483,18.8615757935603,15.1661881837816,20.5215853341384,20.6534335721001,13.7086377544445,22.1895523938029,26.4292787121803,17.8860850587481,15.5491094236579,15.4355672939866,14.869625857882,20.1006681860419,15.4060084855463,17.1415549500632,17.9689036814049,17.6139635442783
"CG10600",81.5610086874499,71.9045009320996,79.3695109393017,65.8350441614157,56.1643388092208,55.7950966649272,68.2385523776791,48.7205389516107,32.4492810855103,45.9426890724705,87.831455933635,59.578404602023,67.5033808786389,51.8241717177543,78.228287532163,50.1549200390739,59.0795772555283,54.0161548691201
"CG10602",413.107288743891,625.827161778757,507.602727756295,364.333202505845,1364.76257353725,391.798717464765,395.418040117087,551.844520402403,504.505564750287,441.365451890871,1222.91644386066,390.216911497512,422.014143395127,520.976501964759,472.622104762149,407.74680246956,917.230856100806,441.229786784171
"CG10616",128.813371273104,122.271304237112,100.947153647135,120.984819375167,98.1332952820451,147.04011662525,116.066466320963,115.771577706798,144.186398307562,128.709670912952,93.5047796422669,137.910302178048,133.826632720938,121.287705313056,106.986170038516,121.895501867116,91.7503112217191,138.41639685212
"CG10621",336.848525363082,393.62385923672,600.401680660612,766.581875471144,254.282500982406,525.583645379563,1535.82438308959,377.222390694649,3468.10868434278,730.699180782384,322.328835890421,871.604650376327,573.778737468431,672.75705765528,1691.40855384093,594.399289703582,910.696709307568,385.89258464923
"CG10631",92.6333444748475,84.3559823727595,102.908757529665,99.7866245273814,137.942084877592,57.3363976777705,93.6756913220372,50.0470882795011,25.2546441027501,65.757665657162,215.166054727374,58.5686011341921,73.0499873494361,78.6250626324768,95.8596083545105,74.9149438558319,133.405497028612,56.2179003121549
"CG10646",45.2250334978212,38.1396728813009,42.4008223839236,23.9556836084733,27.6192765023366,40.3820865364943,40.8212768687902,38.4699305088213,51.6839228149305,36.4735852178392,26.685633740602,41.4019421810669,48.7393292008354,30.6295896168258,40.5691556786053,26.5059229320422,19.466312321522,40.0717670632331
"CG10660",57.3890080248213,68.763586694816,77.7096922694684,22.7492822756725,21.7559664068685,49.7840227148384,65.6491430240618,56.3180487386193,76.4980789391442,28.2319577888082,25.2147720383641,52.9425532419914,55.7020905152405,55.6528704198575,74.2911964747456,20.4746350792422,28.4507641622245,54.4565039577271
"CG10663",45.0690851064494,4.93572237287423,2.71606691427268,641.460822954946,0.617190536365064,22.3488646862278,53.0067326505186,14.4714472133497,3.81756248064827,450.659201970417,1.68098480255761,31.3039075027579,26.1988646067445,10.6656606701447,5.99122552215691,861.204418139288,168.798792158652,12.4765575105305
"CG10669",23.3922587057696,21.8742241525108,23.2374613776663,19.6471074198989,16.6641444818567,16.3377907361389,20.5629566316667,17.6069274429088,14.5361032916992,18.0614388338338,19.3313252294125,19.3305235270486,25.6088000885745,17.639361877547,22.9378348562579,15.2369377333895,16.3353669830954,19.0817938396348
"CG10672",52.3986595009238,65.8470234744812,54.9249087108476,64.8009858761579,43.0490399114632,83.8467750986752,88.9538272066174,78.3870057389776,138.606883912768,82.4162742903097,38.0322811578659,82.8038843621337,61.2486969860377,60.848961515569,63.16463479074,82.2159765197477,57.9905527899886,73.3915147678262
"CG10674",106.980596481053,111.614630932042,90.9882416281349,96.6844496716079,128.992822100298,151.818149765064,86.0597814584569,156.171034510732,192.933734598917,162.903657054676,82.9986246262819,147.142791026788,116.006684272206,120.193791398169,94.8325411221407,159.829128099201,120.064947325751,139.44387805887
"CG10681",8.88905830819244,10.9931998304926,12.9767641459695,8.44480932960568,9.72075094774975,14.025839216874,9.90068282265433,20.139430705245,22.9053748838896,16.1325473078904,12.6073860191821,13.1274450818017,16.8758452196597,13.1269669786396,10.6130280678208,14.7607834292211,10.3457324226271,15.2654350717079
"CG10702",1.09163873960258,2.91656322033477,2.71606691427268,25.679114083903,3.85744085228165,4.93216324109854,1.67550016998766,2.5325032623362,1.90878124032414,23.146698311321,5.46320060831222,6.78010899829318,1.88820645814375,4.64913413826819,1.19824510443138,19.2048902681264,2.58643310565677,6.1648872404974
"CG10737",103.393783479501,141.004614152339,109.849817421695,118.054987566937,110.785701277529,127.311463660856,84.3842812884692,118.424676362579,45.957579093958,111.525000954547,179.445127673025,120.4551279484,94.2923100035533,121.150966073695,104.418501957592,96.3418875434109,111.897263834203,127.114103577875
"CG1074",42.8858076272442,48.3476441524726,56.4338347743324,36.3643830315673,57.8616127842247,37.1453544095234,38.5365039097161,56.1974533451747,59.0253891238694,38.5778305188684,41.6043738633008,43.5658067549902,35.7579098010972,55.1059134624142,51.695717362611,39.6795253473686,46.8280520182068,42.5670785653392
"CG10747",32.5932137967056,44.6458523728169,22.9356761649693,39.4665578873408,39.5001943273641,45.1601196763085,30.1590030597778,43.7761278203829,51.5370934887517,57.516038228131,45.8068358696948,42.2674880106362,34.4597678611234,41.4319895263313,28.4155267622299,44.5997864904423,32.3984778498059,43.8881258311601
"CG10778",72.0481568137703,81.8881211863224,68.3543506758625,78.5884296795957,102.607926670692,105.887379582334,64.430597445889,122.042538165916,108.947360024655,130.287854888724,81.3176398237242,114.973337694461,60.1865808533319,95.7174675525805,69.3270381849585,107.452154640674,100.462506946037,103.775601881706
"CG10795",31.8134718398466,25.6881914406409,30.7820916950904,16.5449325641254,11.7266201909362,23.1195151926494,29.8543666652346,26.4103911643632,52.4180694458244,19.9903303597772,19.7515714300519,21.9271610157567,34.2237420538554,23.5191491700626,39.1997327021123,19.5223264709053,18.5134159141748,24.3659829029183
"CG10802",123.511125966463,155.587430254013,113.471239974059,188.026264869384,210.461972900487,175.554185362851,101.748555777432,203.565024134453,178.838119285754,244.267808694471,146.455800922832,172.820650637345,147.044077927944,181.726449110542,92.6072287853396,244.108439937012,176.013579242853,184.946617214922
"CG10803",25.2636394022311,54.965999152463,17.0508645173785,131.325402227746,69.1253400728871,62.2685609188691,24.3709115634568,44.7408909679395,10.2780528325146,102.055897099915,76.4848085163711,63.3291031968235,21.950400075921,54.2854780262492,22.424301240073,116.657804521264,76.9123528787408,49.7594470125862
"CG10809",38.2073558860903,48.1232931355237,33.3472660030146,65.1456719712438,23.6075380159637,54.4079257533683,41.1259132633334,41.2436245580467,25.5483027551077,62.2505901554467,29.2071109444384,44.287094946298,49.4474066226393,42.9361211593004,26.1902144254288,54.2815906752002,19.7385684379069,50.4933621602644
"CG10814",5.4581936980129,0.897404067795314,3.92320776506054,5.51497752137514,1.54297634091266,1.38717091155896,267.318436211667,0.241190786889162,171.349823650636,0.876768875428826,0,7.50139718960096,20.4162323286792,6.15326577123732,8.73007147514292,54.7577449793687,8.57606766612508,1.90817938396348
"CG10862",0.311896782743594,0.336526525423243,0,0.861715237714866,5.09182192501178,0.770650506421647,0,1.80893090166871,8.36927159219044,5.96202835291602,0,0.865545829569342,0,1.09391391488663,0,0.952308608336846,0,1.17426423628522
"CG10863",74.543331075719,60.5747745761837,72.2775584409231,102.02708414544,139.947954120778,53.0207548418093,142.569832646222,56.0768579517301,211.874717675979,103.283373525516,103.800811557932,72.1288191307785,76.7083873620897,68.3696196804146,120.680399803446,110.626516668464,236.454437080306,51.6676263965497
"CG10866",11.8520777442566,9.31056720337639,9.95891201899984,4.65326228366027,8.02347697274583,8.16889536806946,13.7086377544445,7.95929596734234,18.7941537508838,6.13738212800178,6.93406231055013,7.64565482786252,10.8571871343265,9.98196447334053,10.9553838119441,5.71385165002108,7.62317125877785,9.83446297888871
"CG10877",38.9870978429493,62.0330561863511,49.6436674886507,18.7853921821841,233.452320380085,36.0664437005331,33.2053670052099,59.574124361623,111.443458569694,21.2178067853776,212.014208222578,37.2184706714817,77.0624260729916,49.636343887981,59.2275437333226,18.5700178625685,158.589187794218,51.520843367014
"CG10887",0.155948391371797,0.7852285593209,0,0.172343047542973,5.70901246137684,0.616520405137318,0.152318197271605,0.482381573778324,11.4526874419448,2.98101417645801,0.840492401278804,0.144257638261557,0,0.273478478721658,0.171177872061626,0.634872405557897,0.680640290962308,0.293566059071305
"CG10898",33.2170073621928,24.2299098304735,19.4651462189542,37.7431274119111,17.2813350182218,42.5399079544749,33.9669579915679,25.5662234102512,47.8663603342822,53.1321938509869,27.3160030415611,39.2380776071435,45.5529808027179,23.5191491700626,23.6225463445044,54.1228725738108,11.8431410627442,31.8519174092366
"CG10903",5.3022453066411,19.2941874575993,7.84641553012109,31.3664346528211,55.3928506387645,24.0442958003554,6.70200067995063,30.1488483611452,12.1868340728387,43.6630899963555,45.5967127693751,27.8417241844805,7.08077421803904,28.5785010264133,7.01829275452666,43.9649140848844,50.7757657057882,26.2741622868818
"CG10904",28.2266588382953,25.2394894067432,25.953528291939,17.9236769444692,26.2305977955152,32.3673212697092,16.9073198971482,30.6312299349236,38.4692834588403,22.7959907611495,17.4402173265352,28.8515276523114,22.304438786823,23.245670691341,20.0278110312102,20.4746350792422,20.8275929034466,24.6595489619896
"CG10914",30.4099363175004,17.1628527965854,26.4062061109844,14.3044729460668,19.2872042614082,17.1084412425606,30.463639454321,17.6069274429088,29.8063532142923,13.8529482317755,15.9693556242973,15.291309655725,29.385213004862,16.5454479626603,29.6137718666613,14.2846291250527,18.1050317395974,16.5864823375287
"CG1092",407.493146654506,559.643611778853,613.982015231975,279.540423114702,1387.44432574866,289.918720515824,304.027121754124,634.211174125051,726.364676606423,277.585025960766,1059.23054871161,297.45925009533,300.342839748489,552.563266257111,508.227102150967,340.132891277644,1105.76821669737,378.700216201983
"CG10927",8.10931635133345,15.1436936440459,9.95891201899984,11.7193272329222,21.1387758705034,16.6460509387076,6.85431887722223,16.5215689019076,12.4804927251963,17.0093161833192,13.8681246211003,10.9635805078783,7.55282583257498,16.4087087232995,5.82004765009528,18.728735963958,26.0004591147602,14.3847368944939
"CG10932",340.747235147377,356.718116948637,381.003831029918,144.94050298364,380.189370400879,286.527858287568,507.981187900803,507.103629434463,846.617894746844,223.050001909093,371.917887565871,372.040449076555,471.5795629214,411.858588954818,410.313359331717,237.918433982822,350.393621787396,333.197477045931
"CG10936",12.7877680924874,10.4323222881205,1.96160388253027,23.4386544658443,10.4922391182061,12.638668305315,6.39736428540741,10.8535854100123,2.64292787121803,21.0424530102918,81.7378860243637,16.7338860383406,6.13667098896717,11.8963138243921,1.02706723236976,18.8874540653474,1.08902446553969,9.98124600842437
"CG10948",26.9790717073209,26.9221220338594,27.7642395681208,23.9556836084733,21.2930735045947,23.1195151926494,28.1788664952469,20.3806214921342,11.8931754204812,17.8860850587481,24.3742796370853,24.5237985044647,22.422451690457,24.6130630849493,24.9919693209974,22.0618160931369,20.8275929034466,23.63206775524
"CG10958",22.1446715747952,18.0602568643807,22.6338909522724,11.7193272329222,17.1270373841305,12.638668305315,18.887456461679,14.2302564264606,13.361468682269,7.01415100343061,11.3466474172638,15.5798249322482,16.6398194123918,13.9474024148046,21.3972340077032,11.9038576042106,11.2986288299743,14.6783029535652
"CG10959",6.23793565487188,7.40358355931134,8.75177116821198,9.47886761486352,8.02347697274583,5.08629334238287,3.65563673451852,6.75334203289653,4.25805045918461,9.64445762971709,8.40492401278804,5.62604789220072,5.66461937443124,6.70022272868063,3.25237956917089,7.77718696808424,7.078659026008,5.57775512235479
"CG10960",112.906635353181,104.43539838968,114.37659561215,169.585558782286,118.037690079818,114.826925456825,123.225421592729,86.4668970997646,109.828335981727,175.178421310679,133.848414903649,104.875303016152,152.826710206009,84.2313714462708,186.241524803049,126.180890604632,106.043757331928,113.903630919666
"CG10962",6.54983243761548,10.3201467796461,10.7133750507423,13.9597868509808,1.54297634091266,12.638668305315,5.9404096935926,10.9741808034569,19.6751297079565,3.15636795154377,3.15184650479551,23.2254797601107,4.36647743445741,67.8226627229713,24.3072578327509,485.836108353181,424.583413502288,14.9718690126365
"CG10979",58.1687499816803,52.2737869490771,52.2088417965749,73.0734521582206,47.6779689342012,44.3894691698869,55.9007783986791,40.0376706236009,26.7229373645379,55.5871467021876,59.6749604907951,49.9131428384987,59.9505550460639,41.7054680050529,55.4616305479668,53.1705639654739,52.6815585204826,50.7869282193357
"CG11007",34.4645944931672,48.2354686439981,49.1909896696053,48.0837102644895,65.576494488788,47.0096808917205,34.4239125833828,48.4793481647216,52.2712401196456,52.9568400759011,48.3283130735312,40.2478810749744,40.2424001391886,39.5176401752797,41.2538671668518,51.2659467488002,49.4144851238635,45.3559561265166
"CG11035",10.9163873960258,9.4227427118508,8.90266377456046,11.2022980902933,15.4297634091266,13.8717091155896,12.9470467680864,13.0243024920147,16.2980552058445,18.2367926089196,9.87578571502594,15.4355672939866,14.51558714698,14.7678378509696,7.18947062658829,16.0305282403369,13.6128058192462,12.0362084219235
"CG1105",241.875955017657,252.731420592855,191.633610062573,321.936812810274,109.70561783889,342.47708505378,230.152796077395,306.794680923014,228.906919512718,424.356135707552,110.734873868482,368.434008120016,290.193730035967,260.898468700462,211.57584986817,367.908559020802,117.342386161902,347.582213940425
"CG11070",221.446715747952,203.149845847164,206.722870697421,217.152239904146,144.268287875334,215.011491291639,220.861386043827,167.024619920745,145.214203590813,230.064152912524,176.923650469188,200.229601907041,243.578633100543,181.999927589264,205.755802218074,197.127881925727,155.185986339406,229.421875164225
"CG11073",21.8327747920516,0.112175508474414,2.11249648887875,0.689372190171893,39.8087895955466,0,10.6622738090124,0.120595393444581,5.72634372097241,0,86.3605942313971,3.89495623306204,12.7453935924703,0,0.342355744123252,0.317436202778949,0.408384174577385,0.146783029535652
"CG11076",124.446816314694,179.929515592961,142.14083518027,159.934348119879,265.237633002886,173.396363944871,105.099556117408,252.767944659842,162.246405427552,188.505308217198,204.02953041043,196.190388035717,128.988103671945,208.800818503986,125.30220234911,217.126362700801,242.716327757159,178.341380885818
"CG11077",33.061058970821,65.2861459321091,36.5160107363327,74.4521965385644,150.285895604893,55.7950966649272,26.6556845225309,82.607844509538,56.2356319264726,94.866392321399,84.6796094288395,61.3094962611617,26.4348904140124,62.489832387899,30.9831948431543,86.977519561432,107.541165972045,51.2272773079427
"CG11089",211.310070308785,173.535511609919,258.629927281299,86.1715237714866,145.502668948064,142.570343688005,244.166070226383,152.553172707395,222.740087813209,84.1698120411673,117.879059279352,219.127352519305,201.330013599577,338.976574375496,2167.79657178843,94.1198341239583,141.57318052016,211.073996472268
"CG11109",55.2057305456162,60.1260725422861,53.4159826473628,55.4944613088374,51.2268145183003,64.118122134281,44.7815499978519,63.4331769518496,67.1010020637023,70.3168638093919,42.6549893648993,63.184845558562,50.0374711408092,60.7122222762082,46.5603812007622,56.5036440946529,46.6919239600143,62.9699196707949
"CG11110",6.39388404624368,9.87144474574846,6.18659686028778,17.4066478018403,18.2071208227694,14.1799693181583,7.46359166630865,12.1801347379027,16.8853725105597,21.7438681106349,15.9693556242973,13.992990911371,7.78885163984295,15.4515340477737,6.16240339421853,23.3315609042527,16.1992389249029,14.8250859831009
"CG11122",69.5529825518215,46.6650115253563,63.2240020600141,65.8350441614157,55.0842553705819,35.2957931941114,63.9736428540741,33.1637331972598,7.9287836136541,38.9285380690399,93.0845334416275,39.0938199688819,54.7579872861686,52.0976501964759,68.1287930805271,41.7428606654318,54.0428391024072,33.4665307341288
"CG11123",70.0208277259369,78.0741538981923,66.3927467933323,68.9372190171892,111.094296545711,59.4942190957511,44.6292318005803,86.4668970997646,64.8985621710206,65.0562505568189,83.2087477266016,59.1456316872384,51.925677598953,79.7189765473635,57.3445871406447,79.3590506947372,107.677294030237,71.9236844724697
"CG11125",11.8520777442566,20.303767033869,16.2964014856361,17.2343047542973,29.3165504773405,8.78541577320678,12.6424103735432,17.848118229798,18.9409830770626,16.8339624082335,26.4755106402823,8.79971593395497,7.90686454347693,15.8617517658562,10.9553838119441,15.0782196320001,17.1521353322502,10.8619441856383
"CG11127",56.6092660679624,95.573533220201,76.3516588123321,90.135413864975,130.535798441211,86.1587266179401,63.2120518677161,98.1646502638889,77.966372200932,86.2740573421965,98.9679802505791,88.7184475308575,77.8885163984295,97.9052953823537,82.5077343337037,93.1675255156214,101.007019178806,89.8312140758193
"CG11134",20.4292392697054,62.7061092371976,30.329413876045,67.9031607319314,112.17437998435,62.5768211214377,41.1259132633334,76.5780748373089,90.1532062737707,87.8522413179684,99.8084726518579,73.1386225986094,32.3355355957116,69.3267943559404,42.4521122712832,80.7875136072425,105.771501215543,62.5295705821879
"CG11141",20.5851876610772,20.4159425423434,14.7874754221513,16.3725895165824,16.818442115948,14.95061982458,16.1457289107901,19.5364537380221,9.3970768754419,18.4121463840054,11.5567705175835,18.897750612264,19.4721290996074,13.4004454573613,17.4601429502858,19.2048902681264,16.4714950412878,17.7607465738139
"CG11147",8.26526474270525,5.27224889829747,0.754463031742412,10.5129259001214,0.462892902273798,7.39824486164781,9.90068282265433,5.66798349189531,2.2024398926817,13.1515331314324,7.56443161150923,7.06862427481629,8.02487744711092,5.87978729251566,3.25237956917089,6.1900059541895,0.544512232769846,6.01810421096175
"CG11151",80.1574731651037,58.7799664405931,83.5945039170593,56.7008626416382,46.7521831296536,88.1624179346364,106.927374484667,63.0713907715158,179.719095242826,62.6012977056182,40.1335121610629,93.0461766787042,86.5034583637103,84.5048499249925,176.142030351413,65.5505758738529,97.4676896658025,76.4739583880749
"CG11158.CG5418.Dsim_GD17140",123.667074357835,97.7048678812149,140.782801723134,70.315963397533,120.197856957096,106.041509683619,118.808193871852,131.448978854593,195.576662470135,77.3310148128225,103.800811557932,126.513948755385,137.012981119056,105.425953547199,123.761601500556,96.1831694420215,120.064947325751,99.665677054708
"CG11158.CG5418.Dsim_GD22117",0,1.68263262711621,0,16.7172756116684,60.4846725637762,2.00369131669628,0.30463639454321,1.56774011477955,0,19.2889152594342,42.0246200639402,1.15406110609246,0.118012903633984,0.683696196804146,0,25.077460019537,42.1996980396631,0.733915147678262
"CG1116",26.9790717073209,33.7648280507987,25.1990652601966,33.0898651282508,30.0880386477969,40.22795643521,27.2649573116173,40.8818383777129,32.5961104116891,33.8432785915527,21.4325562326095,38.3725317775742,32.6895743066136,31.4500250529907,23.1090127283195,41.9015787668212,29.2675325113792,35.5214931476279
"CG11164",12.0080261356284,19.7428894914969,15.5419384538937,18.6130491346411,33.4825865978047,11.4056274950404,7.61590986358026,19.0540721642438,14.9765912702355,17.5353775085765,30.0476033457172,14.7142791026788,9.08699357981677,20.784364382846,8.04535998689642,20.1571988764632,27.9062519294546,13.944387805887
"CG11168",56.141420893847,43.9727993219704,44.9659966918478,43.9474771234581,20.3672877000471,51.017063525113,62.9074154731729,41.3642199514913,27.0165960168955,53.3075476260726,29.8374802453975,51.3557192211143,70.0996647585865,36.2358984306197,48.1009820493169,53.8054363710318,28.5868922204169,43.5945597720888
"CG11178",152.205629978874,202.476792796318,113.169454761362,321.247440620102,73.9085667297164,237.360355977867,136.477104755358,188.249409166991,88.3912543596254,324.930545233923,88.0415790339547,236.438269110692,153.298761820545,172.291441594645,112.292684072427,317.753638981728,87.3942133595603,217.679232801373
"CG11236",3.74276139292313,0,7.99730813646957,3.96389009348838,0.308595268182532,2.15782141798061,18.5828200671358,0.120595393444581,30.3936705190074,1.40283020068612,6.09356990927133,0,9.20500648345076,0.273478478721658,4.6218025456639,2.22205341945264,28.8591483368019,0.293566059071305
"CG1124",13.099664875231,0.336526525423243,2.26338909522724,2.5851457131446,54.9299577364907,0.616520405137318,10.0530010199259,0.241190786889162,6.16683169950875,9.81981140480285,100.228718852497,1.73109165913868,6.37269679623514,0.136739239360829,0.171177872061626,5.5551335486316,0.272256116384923,0.880698177213915
"CG11247",13.8794068320899,10.7688488135438,9.95891201899984,10.5129259001214,7.2519888022895,9.71019638091275,12.1854557817284,6.39155585256279,6.46049035186631,11.7487029307463,6.72393921023043,6.78010899829318,10.2671226161566,8.34109360101058,8.04535998689642,6.50744215696845,6.94253096781554,8.9537648016748
