"","A10.HYB.wasp","A12.HYB.ctrl","A02.SEC.wasp","A04.SEC.ctrl","A06.SIM.wasp","A08.SIM.ctrl","B10.HYB.wasp","B12.HYB.ctrl","B02.SEC.wasp","B04.SEC.ctrl","B06.SIM.wasp","B08.SIM.ctrl","C01.SEC.wasp","C10.HYB.wasp","C11.HYB.ctrl","C12.HYB.ctrl","C02.SEC.wasp","C03.SEC.ctrl","C04.SEC.ctrl","C05.SIM.wasp","C06.SIM.wasp","C07.SIM.ctrl","C08.SIM.ctrl","C09.HYB.wasp","D10.HYB.wasp","D12.HYB.ctrl","D02.SEC.wasp","D04.SEC.ctrl","D06.SIM.wasp","D08.SIM.ctrl"
"fat-spondin",1916.352,2086.022,3335.928,1874.785,2072.843,2095.394,1325.587,1723.388,2428.686,2460.713,2256.268,2477.644,2312.188,1934.627,1702.429,1887.148,3091.503,2210.865,2402.551,2257.395,2565.435,2026.072,2235.954,1290.457,2074.8,1962.782,2485.211,2014.286,2314.265,2070.562
"FBgn0061237",3.592518,5.65632,3.234167,4.172237,4.20455,4.964605,2.74252,4.393431,3.830039,4.195498,3.662459,5.231581,3.363509,4.367103,6.452355,7.184407,3.644849,3.060903,6.374051,4.206325,4.775895,4.171256,5.691307,4.591163,4.163478,7.703897,3.652164,4.449964,5.855721,3.541728
"FBgn0182817",37.33653,35.53329,27.95244,29.38706,38.01614,50.85962,26.58135,41.0915,28.57798,33.56398,37.97392,55.09509,32.28968,28.58468,43.80156,45.19645,24.55477,30.8641,40.26535,46.73695,46.19947,58.39758,46.26011,26.35668,41.48057,41.23012,24.17385,30.18236,45.59097,43.51266
"FBgn0183166",48.24239,6.816591,1.73259,0.3628032,102.6611,2.647789,1114.729,0.1292186,0.2946183,0.3227306,8.288724,0,0.8969357,591.6763,10.29895,13.45443,1.342839,0,0.3109293,0.1557898,137.8187,1.738023,1.60524,118.0949,3107.342,0.2853295,4.869552,2.90215,4157.144,0
"FBgn0183208",4.105735,7.106659,5.197769,3.44663,7.182773,4.412982,5.696003,5.039524,5.892367,3.872767,5.204548,4.087173,3.251392,3.837757,3.97068,3.788142,5.467273,2.933365,4.508475,4.362115,5.263231,4.287124,4.086066,6.291594,5.705506,4.279943,5.565203,3.289104,4.32208,6.071533
"FBgn0183531",16.93616,0,0,0,0,0,10.33719,0,21.65445,147.3803,0,0,129.8314,0,0,0,10.35904,81.369,0,0,0,0,0,10.20258,12.18203,3.423954,0,15.67161,0,0
"FBgn0184310",31.94775,0,0,0,203.5703,0,0.5274077,0,8.83855,9.25161,0,0,11.32381,0,0,0,4.028517,4.081204,0,83.81493,148.2477,0,0,132.2085,0.3084058,34.23954,0,3.869534,0,0
"FBgn0184360",1.667955,2.465575,2.656637,5.623449,2.277465,1.875517,5.063114,0.2584371,3.388111,1.613653,2.698654,0.4904607,4.260445,1.455701,2.233507,0.3918767,4.508103,8.162408,1.710111,1.557898,1.656943,1.158682,2.188964,1.360345,1.233623,1.283983,1.391301,3.095627,2.091329,1.517883
"FBgn0185120",6.67182,6.961625,19.17399,11.2469,0.3503792,0.4412982,5.801485,8.786862,20.77059,18.18049,0.5782831,0.8174345,15.13579,4.367103,9.058114,9.535667,24.93844,19.00311,24.87434,0.3115797,0.389869,0.5793411,0.5837238,5.696443,6.476521,10.41453,18.95647,16.639,0.4182658,1.011922
"FBgn0185440",4.105735,3.915914,0.5775298,1.08841,9.109859,8.274342,6.645337,6.848584,1.473092,1.183346,15.03536,9.48224,0.8969357,6.219814,5.707852,5.747525,0.7673366,1.530451,0.7773233,11.06108,9.454323,13.44071,9.485511,6.376615,6.168115,4.137278,1.043476,1.354337,12.96624,15.68479
"FBgn0186149",114.9606,0,0,0,2.803033,0,170.5637,0,1.76771,6.347035,0,0,25.67478,0,0,0,2.781595,7.397182,0,2.804217,0.1949345,0,0,94.54395,96.83941,87.59616,0,24.76502,0,0
"FBgn0186150",18.98903,0,0,0,12.78884,0,49.68181,0,0,0.1075769,0,0,0.7848187,0.1323365,0,0,0,0,0,13.70951,1.462009,0,0,31.79805,19.89217,17.8331,0,3.48258,0,0
"FBgn0186293",3.33591,1.305305,4.042709,0.7256064,28.5559,211.2715,35.12535,3.230464,164.6917,11.40315,21.97476,1.307895,1.345404,2.646729,4.467015,25.08011,324.8711,11.22331,4.042081,0,8.772052,1.622155,31.95888,15.55894,19.12116,0.9986533,4.869552,0.1934767,4.182658,0.3373074
"FBgn0186425",84.68079,0,0.8085418,0,534.8538,0,34.2815,0,512.3413,1783.947,0,0,3303.751,0,0.1240837,0,815.1033,2468.108,0.466394,981.9433,954.2043,0,0,619.1268,12.02782,8.274556,0.6956503,2642.698,0,0
"FBgn0186436",41.95548,53.66252,4.042709,6.711859,12.61365,47.66021,39.55558,66.41834,0.5892367,1.613653,6.553875,20.27238,4.933146,42.083,89.71255,76.41596,0.3836683,3.443516,50.21508,14.02108,11.40367,49.24399,36.04494,24.99633,52.27478,101.5773,0.6956503,37.53448,13.52393,36.26055
"FBgn0186437",47.98578,63.81489,5.313275,2.358221,13.4896,86.49445,35.75824,70.16568,0.1473092,0.1075769,4.819025,23.54211,2.466573,38.64225,119.989,99.14481,0.2877512,0.6376881,37.00059,15.42319,7.310043,51.21375,38.6717,26.4417,94.83477,128.3983,0,24.57154,14.6393,37.10381
"FBgn0186838",3.592518,3.190745,4.389227,5.442048,6.482015,6.06785,5.801485,3.747338,2.946183,2.151537,8.674246,7.520397,6.166433,3.837757,5.335601,5.878151,4.412186,4.973967,4.66394,4.673695,4.873362,5.561674,6.566893,5.696443,3.392463,5.563926,4.69564,5.030394,5.158612,5.059611
"FBgn0187164",1.796259,0,0,0,0.1751896,0,9.809784,0,0,0.1075769,0,0,0.112117,0,0,0,0.1918342,0,0,0.1557898,0,0,0,23.04084,41.01797,14.9798,0,0,0,0
"FBgn0187273",1.411347,4.641083,1.501578,0.1814016,9.109859,4.082008,2.74252,3.230464,0.4419275,0.1075769,7.710441,8.828293,0.3363509,0.6616823,3.102094,0.6531279,0.3836683,0,0.9327879,2.181058,6.627772,0.2317364,0.1459309,1.615409,0.3084058,1.854642,0.1739126,0.5804301,2.788439,5.734226
"FBgn0187296",10.39264,11.02257,0,0,2.803033,9.818885,9.176894,10.33748,0.1473092,0.5378843,4.819025,6.702963,0.112117,7.543178,18.86073,17.11195,0.3836683,0,0.3109293,5.141064,3.606288,6.836225,8.172133,5.271335,17.27072,22.2557,0.5217378,1.354337,6.273987,5.228265
"FBgn0187403",16.03803,26.68623,14.55375,13.78652,18.92048,19.08615,15.29482,19.64122,11.04819,15.06076,16.96297,21.2533,12.22075,16.40972,23.07958,22.20635,11.70188,14.53929,20.6768,20.87584,16.86183,22.2467,18.3873,15.47392,25.28927,23.53969,16.17387,11.99555,19.51907,19.56383
"FBgn0187688",4.23404,6.381489,3.696191,3.44663,4.029361,2.978763,4.852151,3.61812,7.365459,5.701574,2.505893,2.779277,3.587743,4.764113,3.226177,3.657516,4.987688,4.081204,3.575687,5.296854,4.191091,1.853891,3.356412,4.676184,4.780289,3.851949,2.782601,5.804301,4.879768,4.55365
"FBgn0187709",2.309476,2.175508,0,0,3.854171,2.647789,7.700153,1.679841,0,0,3.85522,3.923686,0,1.588038,1.98534,1.436881,0,0,0,3.115797,5.750567,3.012574,5.253514,2.21056,0.9252173,1.711977,0,0,3.206705,3.541728
"FBgn0187725",53.88778,49.31151,41.69765,46.80161,36.61462,42.14398,45.77899,57.1146,53.47323,47.8717,42.0219,59.67272,48.43453,40.49496,60.55287,58.52026,65.60728,45.78601,97.16541,44.55589,43.86026,53.87872,59.10203,39.44999,50.57854,63.48582,72.86937,47.98222,43.36022,54.81245
"FBgn0187958",68.89937,0,0,0,194.4604,0.1103246,132.4848,0,44.48737,85.52361,0,0,125.1225,0,0,0,61.29101,48.33676,0,219.1963,261.3097,0,0.1459309,156.6097,98.07303,87.02551,0,18.18681,0,0
"FBgn0187963",0.2566085,0,0,0,0.3503792,0,0.5274077,0,2.798874,3.657613,0,0,25.89902,0,0,0,38.27091,6.887031,0,0.7789492,0.2924017,0,0,19.38491,0.9252173,1.283983,0,0.3869534,0,0
"FBgn0188049",230.691,0,0.115506,0,1.401517,0,269.8218,0,28.57798,104.995,0,0,82.85443,8.337197,0,0,13.42839,33.54239,0,0,0.1949345,0,0,285.9274,169.7774,93.58808,0,90.93404,0,0
"FBgn0188084",387.0939,333.1428,196.3601,282.6237,397.6804,400.2575,425.3016,399.0269,217.723,215.3689,457.6147,414.4393,318.0758,369.4834,314.6764,290.7725,280.7493,335.0413,264.1344,371.7145,353.7086,387.4633,405.5421,396.0303,273.4017,247.0954,299.1296,245.135,396.0977,448.4502
"FBgn0188125",72.36359,68.74604,40.31158,44.80619,59.73965,91.01776,66.45337,78.17723,32.99726,39.0504,61.298,77.00233,46.64066,59.02206,70.9759,63.22278,48.53404,52.5455,51.92519,60.44645,55.84873,77.86344,79.6783,60.96044,56.28405,66.33912,36.17382,39.08229,56.18704,75.72551
"FBgn0188512",225.6871,213.7799,288.9959,291.6938,163.8023,190.4202,233.6416,237.8914,290.7883,268.1891,180.6171,141.5797,354.9623,213.3264,273.8528,250.8011,314.2243,271.7827,338.9129,158.4383,166.5715,156.7697,176.4305,237.7202,238.2434,256.0833,337.0426,345.1624,161.0323,151.7883
"FBgn0188834",3.977431,2.610609,2.079107,3.265229,3.503792,2.206491,2.637039,3.230464,3.977348,4.303075,3.084176,2.942764,2.690807,3.043739,2.481675,2.873763,2.30201,5.611655,2.487434,2.648427,3.996157,2.780837,2.043033,2.635668,2.775652,1.997307,2.956514,5.417347,3.903814,3.035767
"FBgn0189027",276.6239,272.0835,253.4201,215.8679,231.6006,270.7365,224.6757,307.7986,185.4623,199.2324,268.1306,318.7995,236.9031,261.0998,252.6345,253.5442,259.4557,224.7213,282.9457,241.1627,214.233,309.8316,295.5102,214.2543,242.4069,266.2124,269.7384,200.6353,280.0987,299.529
"FBgn0190121",11.67568,6.671557,18.94298,9.07008,4.37974,20.07907,5.906967,10.20827,10.01702,11.51072,3.662459,5.395068,15.13579,6.087477,8.809946,10.97255,17.16916,32.26702,69.95909,6.231593,2.729083,6.141015,4.66979,4.081034,9.09797,9.843869,2.782601,2.515197,3.62497,6.240187
"FBgn0190644",26.94389,0,0.2310119,0,29.60704,0,15.92771,0,0,4.303075,0,0,1.12117,0.1323365,0,0,6.714195,0.3826129,0,73.22122,38.6945,0,0,145.3018,9.560578,5.849255,0,20.70201,0,0
"FBgn0190846",5.77369,7.831828,8.547442,5.079245,5.956446,5.847201,4.008299,5.556398,9.575096,6.347035,6.746636,2.942764,8.184538,6.74916,7.693192,8.229411,6.618278,4.973967,3.731152,6.698963,7.797379,7.415566,5.545376,4.761206,8.635361,8.98788,7.130416,4.836917,7.668207,5.565572
"FBgn0190857",2.822693,0.7251693,8.085418,1.08841,3.153413,3.199412,1.793186,0.9045299,2.062328,1.613653,2.698654,2.12533,5.045263,1.455701,0.8685862,1.17563,7.193781,4.336279,0.7773233,3.115797,3.801222,0.9269457,1.60524,1.275323,0.3084058,0.2853295,3.478252,0.7739068,2.091329,1.855191
"FBgn0190916",20.14376,22.04515,9.240478,15.23773,21.37313,19.96874,21.94016,18.99513,11.34281,11.6183,20.23991,20.59935,11.32381,18.39477,17.99214,21.68385,10.16721,11.35085,10.5716,19.16215,17.5441,20.62454,22.6193,24.65625,20.50898,17.26244,10.95649,13.54337,20.3556,19.56383
"FBgn0191245",21.2985,20.59481,14.09173,17.77736,21.19794,19.08615,17.93186,16.0231,15.46746,16.24411,14.64984,16.34869,13.67827,17.46841,18.48848,19.46321,12.08555,10.71316,13.99182,15.73477,16.3745,15.64221,12.40413,17.25937,17.27072,18.97441,11.82606,26.31283,13.80277,18.88921
"FBgn0191422",3.079302,19.43454,2.079107,0.907008,12.78884,44.79177,3.797336,3.876557,0.2946183,0.4303075,19.46886,27.30231,2.354456,0.7940188,8.065444,0.7837534,1.438756,0.2550752,22.23145,8.88002,34.60087,2.317364,4.523859,17.00431,14.80348,3.28129,0.6956503,1.16086,9.201848,30.35767
"FBgn0192344",57.6086,31.90745,22.52366,21.94959,69.55027,57.25844,48.09958,69.6488,13.11052,14.95318,83.27276,116.5662,22.98398,57.6987,46.03507,51.72773,18.70383,14.15668,19.58855,71.19595,58.09048,99.5308,97.48187,28.56724,40.24695,55.63926,19.3043,11.41512,93.69154,98.15646
"FBgn0192568",2.181172,1.740406,3.118661,4.53504,3.328602,1.434219,3.797336,0.9045299,4.124657,3.872767,3.084176,1.634869,3.139275,2.24972,0.7445025,1.436881,3.261181,5.101505,1.710111,2.025268,2.82655,0.6952093,2.772688,2.295581,3.084058,1.711977,2.434776,1.934767,1.394219,1.517883
"FBgn0192724",139.0818,2.755643,0.6930358,0.1814016,66.57204,0,167.3992,2.325934,433.5309,769.6049,0.192761,0.1634869,1148.19,0.7940188,3.226177,0.2612511,394.411,945.9465,0.6218586,81.63387,56.92087,0,0,313.0493,132.1519,99.15201,0.1739126,335.8755,0.1394219,0.8432685
"FBgn0192725",4.490648,0,0,0.3628032,45.89967,0,3.586373,0,0.5892367,1.828807,0,0,1.569637,0,0,0,7.193781,0.1275376,0,17.60425,49.12349,0,0,45.23146,7.401738,5.135931,0.1739126,3.676057,0,0
"FBgn0193319",6.928428,5.221219,6.814852,8.163072,7.007584,7.833043,6.961782,7.107021,9.133169,8.283419,7.324919,6.539476,6.839135,5.690468,9.554449,5.094397,7.385615,7.269644,6.218586,7.477912,7.115109,8.45838,5.253514,10.62769,7.093332,6.847909,5.043465,7.932544,5.855721,6.577494
"FBgn0193408",4453.312,2770.002,180.5358,122.2647,4332.614,8246.871,3626.139,3344.435,157.7681,126.7255,3756.334,7226.448,199.2318,2674.917,4173.061,3949.856,255.5231,235.9446,102.1403,3359.919,3312.034,7714.506,7284.289,1925.823,2690.994,3482.447,269.2167,106.9926,3373.732,6955.953
"FBgn0193646",1.539651,1.015237,0.4620239,1.814016,1.051138,1.985842,1.37126,16.0231,26.95758,2.259114,2.698654,0.1634869,1.681754,0.5293459,0.496335,5.355648,4.60402,1.147839,2.176505,2.025268,0.7797379,1.622155,2.334895,0.7651938,1.233623,0.1426648,14.95648,0.1934767,2.509595,8.264031
"FBgn0194166",11.80399,9.137133,11.08857,11.6097,15.59187,15.11446,14.66193,14.98935,10.16433,9.681918,16.77021,11.77106,13.79039,16.40972,14.64188,15.54444,15.92224,10.20301,13.99182,14.80003,15.59476,14.48353,17.51171,14.36864,15.42029,15.40779,12.17388,9.286881,16.73063,12.98634
"FBgn0194237",0,0,5.313275,4.53504,0,0,16.87705,0,0,0,0,0,3.251392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1934767,0,0
"FBgn0194273",97.76782,120.6682,3.811697,52.78786,337.24,635.2488,541.4368,123.6622,1164.332,193.6384,362.3907,19.78191,38.90459,55.71365,129.5434,726.8007,1545.512,29.07858,75.40036,2.960007,122.1265,53.41525,170.1555,446.3631,668.3153,24.53834,44.52162,10.64122,168.4217,8.938646
"FBgn0194515",61.97094,77.01297,7.045864,74.91886,897.3211,723.0671,444.0773,106.2177,1409.16,235.163,496.5524,18.47402,58.07659,35.06916,149.645,1023.713,1429.548,27.42059,36.37873,1.869478,325.4431,53.87872,242.3913,459.0313,674.7918,4.707937,62.43462,7.739068,261.1373,12.64903
"FBgn0194531",0.8981296,1.160271,1.386072,1.08841,2.277465,3.089088,0.8438524,1.421404,1.325783,0.6454612,3.276937,3.106251,1.905988,1.191028,1.613089,1.306256,1.246922,0.6376881,0.7773233,3.427376,4.191091,1.853891,4.66979,1.360345,0.9252173,1.141318,0.3478252,0.5804301,2.509595,1.517883
"FBgn0194566",101.617,78.31828,85.35891,76.73287,115.0996,136.3611,100.5239,99.23985,82.64045,74.76592,105.8258,106.43,112.3412,71.8587,115.0256,97.0548,115.1964,92.84739,85.97195,96.5897,117.5455,98.60385,115.7232,73.45861,63.06898,90.44946,135.304,85.90365,101.778,128.3455
"FBgn0195099",0.6415212,1.88544,0.3465179,0,0,1.103246,0,15.11857,75.56961,0.4303075,4.047981,0,0.4484678,0.3970094,0,2.743137,0.1918342,0.8927633,0.466394,5.920014,0.1949345,0.6952093,0,0.5101292,0.1542029,0,48.86944,1.16086,0.5576878,6.577494
"FBgn0195337",22423.6,17015.37,26556.79,22662.86,2844.378,2514.628,17045.71,14952.78,7169.096,11095.26,1213.816,991.0576,21667.72,14064.45,23353.93,23720.69,9667.962,17721.99,34613.74,2422.843,4149.375,2646.43,4047.979,9471.739,18745.21,23336.39,10365.36,22514.69,4589.352,5549.55
"FBgn0195536",4.875561,4.060948,4.273721,6.893261,4.554929,3.089088,4.430225,4.910305,5.155821,4.195498,3.85522,2.12533,3.924094,6.74916,5.831936,3.004388,3.740766,4.973967,4.66394,2.648427,3.021485,5.098201,5.837238,4.931249,4.471883,5.849255,4.69564,2.90215,5.7163,4.216343
"FBgn0196617",1005.392,1054.251,632.8572,937.6648,593.5423,701.1125,792.1664,926.1094,838.7784,1011.976,737.3109,873.5105,752.8654,1032.754,872.3088,889.4295,546.6314,912.7867,677.9814,731.9006,633.732,974.7993,838.0814,985.2296,886.2039,776.3816,781.3892,706.1899,695.5761,755.7372
"FBgn0196691",0.7698254,0,27.95244,0,0,0,1.37126,0.1292186,20.18136,0.6454612,0,0,23.88091,1.588038,0.1240837,0,117.978,1.657989,0.9327879,0,0,0,0,0.1700431,0,0.1426648,40.86946,0.9673835,0,0
"FBgn0196692",0.1283042,0,368.233,0.3628032,1.051138,19.52745,0.2109631,0.2584371,55.09363,0.9681918,2.698654,0,169.9693,0,0.1240837,0.7837534,340.7934,5.229042,5.596728,0.3115797,5.263231,0.1158682,0,0.08502154,0.1542029,0.1426648,331.3035,4.643441,3.62497,0
"FBgn0196725",16.55125,93.11173,3.465179,213.5097,322.3488,119.9228,72.99323,5.814835,13.25783,1.72123,3.85522,8.664806,1.233287,1.720374,195.0597,9.796918,1.438756,1.020301,5.130334,8.101071,2.924017,12.62964,7.880271,7.396874,1.696232,2.99596,6.434766,10.64122,7.110519,7.420763
"FBgn0196757",3.464214,2.465575,0.8085418,1.08841,3.328602,3.309737,1.898668,2.842808,0.883855,1.183346,7.324919,2.942764,1.457521,4.234767,1.489005,1.436881,1.342839,2.295677,1.088253,2.648427,3.703755,3.360178,3.794205,2.635668,1.696232,1.426648,0.8695629,0.5804301,5.7163,4.216343
"FBgn0196907",1948.685,1193.339,19044.51,2139.995,282.9312,251.6503,1590.134,2401.139,13439.75,4093.085,323.0675,31.55297,15323.81,2467.678,1586.535,1712.893,32828.77,10556.16,3932.167,222.6237,342.305,21.66736,18.82509,1992.31,1798.006,943.5847,25930.71,1950.825,308.6802,27.49055
"FBgn0196908",6180.671,5768.141,3612.334,2325.387,5924.562,8152.985,3667.066,5754.361,2991.113,2655.75,3680.772,6844.216,4843.901,4143.852,6708.96,5595.477,5258.078,4661.117,4518.58,5518.076,5729.319,5501.307,5891.962,2695.948,4933.875,6028.87,4073.033,2763.815,3972.27,5339.408
"FBgn0197197",505.2621,509.939,228.5863,355.5471,385.2419,422.1017,484.6877,564.1682,180.3064,224.5129,459.1567,427.3548,294.4191,557.2688,449.4313,489.1928,191.7382,296.0148,406.6955,381.6851,337.3341,530.0971,520.9735,460.2216,355.5918,388.6188,261.7384,261.1935,393.4487,542.559
"FBgn0268152",25.01932,18.4193,7.392382,14.14932,28.20552,38.1723,35.01987,23.38856,9.575096,9.897071,37.5884,31.87995,11.43593,19.5858,20.97015,19.46321,7.481532,13.00884,11.19346,31.00218,28.8503,24.44819,28.16467,27.37693,20.97159,18.97441,8.347804,8.899928,29.8363,35.58593
"FBgn0268161",256.6085,215.2302,356.9134,288.0657,171.5106,222.0833,277.8384,294.2307,289.0206,296.0515,171.3645,222.5057,374.6949,226.6924,325.968,303.0513,375.9949,313.9976,453.9568,168.4088,150.8793,204.855,190.294,189.513,212.6458,290.7508,363.4773,317.3018,158.2439,207.4441
"FBgn0268178",1.667955,1.450339,0.6930358,1.269811,7.357963,3.309737,1.582223,0.9045299,1.325783,0.1075769,6.939397,0.6539476,0.4484678,0.5293459,1.240837,1.17563,0.9591708,0.2550752,0.6218586,1.557898,2.924017,0.2317364,0.4377928,1.275323,0.9252173,0.4279943,1.217388,2.128244,7.668207,0.6746148
"FBgn0268503",5.901995,0,0,0,25.75287,0.1103246,4.324743,0,0.5892367,3.980344,0,0,4.260445,0,0,0,4.60402,5.35658,0,34.11797,40.64384,0,0,14.79375,3.23826,2.853295,0,1.16086,0,0
"FBgn0269553",33.3591,39.30417,41.23563,21.94959,12.43846,22.06491,26.37039,28.42808,17.52979,30.87456,9.638051,14.05987,16.70543,31.09907,46.40732,39.57955,16.40182,17.9828,66.8498,11.84003,12.47581,16.45329,21.74371,33.07338,44.87304,61.77384,29.0434,29.40846,15.19699,12.64903
"FBgn0269600",1.026434,0,0,0,6.482015,0,1.37126,0,0,0,0,0,0,0,0,0,0,0,0,7.166332,6.627772,0,0,5.441378,0.3084058,0.2853295,0,0,0,0
"FBgn0269675",7.056733,0,0,0,53.60801,0,16.45512,0,0.1473092,1.936384,0,0,2.690807,0,0,0,3.165264,0.1275376,0,42.21904,16.9593,0,0,164.3466,18.19594,28.81828,0,0.1934767,0,0
"FBgn0269890",25.78915,39.15914,42.6217,27.21024,116.3259,30.44958,33.12121,22.74247,104.0003,67.98858,63.41838,45.12238,50.34052,39.30393,23.7,34.7464,56.20741,44.25555,24.71888,150.8046,95.5179,41.01735,53.99445,42.68081,27.75652,26.82098,37.56512,29.60193,68.45617,59.19745
"FBgn0270280",417.502,438.7274,369.8501,463.6625,470.2089,465.7903,368.2361,530.7006,481.1118,491.8414,643.4363,577.2722,555.6517,522.9937,318.1507,383.1248,545.5763,625.4445,462.6628,571.9045,514.0422,540.2935,531.1886,443.3873,359.2927,331.8382,530.9551,621.8341,542.3513,581.1807
"FBgn0270283",11.67568,8.121896,10.74206,11.2469,16.8182,17.43128,16.87705,14.98935,13.11052,9.144033,14.07155,19.9454,11.32381,9.792898,13.52513,13.06256,16.68957,10.96824,13.99182,13.39793,15.10742,14.83113,14.00937,13.26336,13.41565,13.12516,17.21735,12.57598,13.52393,16.69672
"FBgn0270746",23.86459,25.67099,22.06164,23.2194,20.49718,28.68438,29.53483,28.81574,24.30601,22.37599,22.7458,25.0135,29.03829,25.93795,29.7801,27.95387,39.326,26.91044,29.84921,25.70532,19.39598,26.18622,22.6193,26.01659,22.66782,28.39029,27.13036,26.11935,24.25942,31.03228
"fbl",305.4924,318.2043,1165.34,617.491,296.2456,353.8108,244.6117,365.6885,1125.147,1008.856,360.2703,502.8857,731.7874,356.1174,308.224,337.5365,1662.627,652.61,374.2034,324.1986,349.4201,729.2745,505.7967,277.5953,328.1437,334.9769,1628.17,430.2922,291.2524,467.1708
"Fbl6",10.13603,12.76298,9.355983,7.256064,8.58429,8.384666,9.071413,5.944054,10.45895,6.992496,5.782831,7.029937,11.09958,6.74916,10.42303,10.05817,8.248869,7.014569,10.72706,10.12634,7.894847,7.415566,6.858754,9.692455,14.49507,11.12785,7.999979,14.1238,8.783582,4.722304
"Fbp1",36893.75,69231.62,3025.794,272.6466,377.8839,105021.5,18077.22,59780.64,1.473092,7.745534,41.25086,1017.052,32.28968,14841.93,126197.6,107346.4,3.453015,1.147839,118208.8,157.5035,50.78043,7015.936,6398.196,8264.943,102998.4,195843.8,6.08694,244265.7,382.5738,5650.236
"Fbw5",28.48354,28.13657,36.15337,35.55471,28.5559,26.91919,33.01572,26.61902,29.16722,32.27306,27.56483,30.57205,37.22283,26.46729,29.53193,30.43576,38.7505,29.33365,30.93747,25.08216,22.41747,28.15598,30.6455,26.78178,27.91072,31.95691,39.47816,35.40623,28.16323,26.81594
"Fbxl4",16.42294,14.35835,14.90027,15.41914,9.810617,12.79765,10.54815,11.24201,17.38248,15.70622,9.252529,6.539476,10.76323,14.95402,15.13822,14.23819,16.3059,9.437784,20.36587,11.68424,11.98847,9.73293,12.55006,13.26336,9.406376,12.69716,17.39126,17.99333,10.73549,10.62518
"FBXO11",19.37394,21.31998,22.17715,22.6752,14.71593,16.43836,32.80476,14.98935,18.11903,17.10472,12.91499,13.24244,21.75069,16.67439,24.81675,25.21074,18.512,15.55959,23.78609,18.3832,16.3745,15.41047,8.463995,20.57521,22.82203,27.67696,22.60864,39.8562,17.00948,13.66095
"Fdh",620.2226,745.474,1054.685,808.1441,336.5392,416.0339,537.8504,786.8118,726.6762,749.5956,381.8596,264.5218,921.9378,605.5717,820.3177,750.1827,727.0515,988.4166,1567.861,331.9881,318.1331,268.2349,302.0771,605.3533,667.0817,897.3614,835.1282,879.3516,360.4057,281.989
"fdl",44.13666,44.38036,29.68503,26.66603,42.92145,38.50327,32.80476,35.01823,25.77911,27.86241,36.04631,40.05429,21.41434,43.93571,41.69214,42.32269,23.97927,21.17124,31.2484,45.02326,41.91091,38.46825,39.25542,38.17467,51.50376,45.93805,29.56514,32.11713,46.56693,37.77843
"FeCH",26.04576,24.65575,28.06795,24.67062,21.37313,23.49913,20.88535,25.0684,27.10489,32.59579,21.01095,16.02172,32.62604,26.07028,23.82408,21.68385,28.19962,29.46119,24.40795,25.23795,25.24402,20.27694,22.47337,22.44569,21.28,21.68504,25.04341,27.28021,17.98543,22.26229
"Fem-1",17.19277,15.22855,17.67241,16.32614,19.62123,15.77641,15.40031,13.82639,16.79325,17.31988,14.26432,14.05987,16.70543,15.21869,13.89738,13.97694,19.18342,16.19728,16.47925,15.73477,16.3745,16.33742,17.94951,14.79375,13.72406,17.11977,17.04343,14.1238,15.8941,18.38325
"Fen1",8.211471,9.717268,11.43509,17.77736,9.285048,7.50207,12.86875,12.40498,15.76208,15.16834,10.98738,6.702963,11.77228,10.85159,5.335601,8.360037,13.52431,18.74803,8.550556,9.50318,11.0138,7.531434,9.631442,10.88276,7.710144,9.27321,13.39127,10.64122,9.620114,8.095378
"fend",9.751121,12.76298,25.0648,15.41914,16.8182,11.2531,8.122079,11.62967,15.02554,13.87742,10.98738,10.29967,15.69637,9.263552,11.53979,11.88693,11.41413,17.21758,21.92052,11.99582,15.78969,11.12335,12.69599,7.566917,10.9484,11.84118,16.17387,23.60416,15.33641,10.62518
"feo.sofe.Dsim_GD29459",1.154738,2.030474,2.887649,2.358221,4.20455,3.530386,5.590522,2.842808,1.325783,0.753038,3.85522,3.760199,1.009053,2.646729,1.240837,3.396265,1.63059,0.6376881,0.6218586,3.271586,5.360698,3.012574,6.275031,2.21056,3.392463,2.567966,0.6956503,0.5804301,4.043236,4.047689
"feo.sofe.Dsim_GD29554",2.566085,4.641083,2.079107,11.97251,7.182773,9.046613,14.45097,1.421404,4.861203,0.753038,1.734849,2.12533,2.690807,4.10243,4.839266,1.698132,2.30201,1.785527,3.731152,1.402108,2.144279,1.158682,2.043033,4.761206,2.621449,1.997307,1.217388,3.48258,4.32208,4.047689
"FER",1.539651,3.915914,6.930358,6.167654,2.627844,1.985842,3.586373,1.292186,3.388111,1.506076,2.505893,1.798356,7.623953,1.058692,2.481675,1.698132,9.687625,1.402914,3.109293,0.4673695,2.144279,0.5793411,1.021517,1.530388,1.542029,3.423954,8.347804,13.34989,2.230751,1.34923
"Fer1HCH",245.8309,231.0389,348.366,232.5568,343.0212,331.9666,212.7563,257.0157,219.9326,238.4979,344.0784,366.2107,247.7785,233.0445,226.0806,245.4455,394.7947,197.0456,227.6003,332.4555,356.4377,317.4789,340.8947,189.8531,211.5663,212.4278,300.1731,288.4737,338.9347,339.8372
