"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"hay",-0.524330506504905,5.28987159426404,20.801594769032,5.82260152590442e-05,0.000313801594167235,-0.181981211895631,5.28987159426404,1.27579463857913,0.266240906254633,0.49678973457727,-0.706311718400536,5.28987159426404,38.6436930894034,3.75071393048758e-07,2.34136903525035e-06,"Cis only",1,1,"Cis related","Cis only"
"Hayan.psh.Dsim_GD24476",0.221515760723414,7.60098343898675,2.30660495361626,0.137662873778117,0.243433031958527,-0.2838995899992,7.60098343898675,1.89899207247551,0.176797412763777,0.384431308231621,-0.0623838292757864,7.60098343898675,0.183797672510389,0.67071449602062,0.739303533878984,"Conserved",7,7,"Conserved","Conserved"
"Hcs",-0.0151767434946004,4.51374705547652,0.0129885532045,0.909904437207678,0.950854920817025,-0.191295115023308,4.51374705547652,1.06347549015284,0.309383928923896,0.542650456344101,-0.206471858517909,4.51374705547652,2.55708848665026,0.118645312494393,0.176037192530499,"Conserved",7,7,"Conserved","Conserved"
"hd",0.333780639454286,1.83701105974341,0.801311784705361,0.376718229687682,0.524957812399314,-0.745650839803318,1.83701105974341,2.07690968412316,0.158287194979239,0.359443635862715,-0.411870200349032,1.83701105974341,1.31813287079961,0.258589040772803,0.338673944016884,"Conserved",7,7,"Conserved","Conserved"
"HDAC1",-0.274276006645776,6.72738736386817,6.81771418431632,0.0131282496139271,0.0353702985533327,0.0157485318561462,6.72738736386817,0.0112610041937824,0.916084943175546,0.968008302146033,-0.25852747478963,6.72738736386817,6.09126633719867,0.0185316508739942,0.0357745816600144,"Cis only",1,1,"Cis related","Cis only"
"HDAC6",1.39777882225023,8.51138896488859,71.2440975044198,5.15143363651645e-10,9.41083593376847e-09,-0.871624933105468,8.51138896488859,14.3581318863964,0.000561958024638822,0.0104653802462908,0.526153889144764,8.51138896488859,10.4769268091958,0.00261616039178698,0.00636998871923844,"CisxTrans",3,3,"CisxTrans","CisxTrans"
"hdly",-0.619373241303449,6.06876923584095,10.7169782213617,0.00236783055365486,0.00806425635442837,-0.105766682854892,6.06876923584095,0.158913008234225,0.692541873633751,0.847893602088663,-0.725139924158341,6.06876923584095,14.9685540317925,0.000447044489106059,0.00133175303739089,"Cis only",1,1,"Cis related","Cis only"
"He",7.75446181738947,1.33131291968569,49.1344562830581,9.51065726308065e-07,8.2045930451819e-06,-0.403534299622894,1.33131291968569,1.02795877521102e-07,0.999747428611623,0.999958551892487,7.35092751776658,1.33131291968569,57.3570230967833,3.08834141906913e-07,1.95989380732497e-06,"Cis only",1,1,"Cis related","Cis only"
"HEATR2",0.58780323184755,2.27918162891314,2.90234193123756,0.0971725260850969,0.184646379394588,0.00115394964009048,2.27918162891314,4.24937887060785e-06,0.998366756164532,0.999958551892487,0.588957181487641,2.27918162891314,3.20656928238578,0.0818557004470822,0.128431891297958,"Conserved",7,7,"Conserved","Conserved"
"heix",-0.589026814595388,2.90125066222911,9.66330359043318,0.00368703511593128,0.0118658532973203,0.703578597681349,2.90125066222911,7.20625637739298,0.0109591747237916,0.0689318217753423,0.114551783085961,2.90125066222911,0.40006566738892,0.546527579733566,0.630970154204482,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
