"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"ebd2",0.401040564476874,4.14128531619167,1.70807246329717,0.207006617957764,0.376667785349157,-0.708364218198024,4.14128531619167,2.73614329642582,0.114711741694995,0.337018981556374,-0.30732365372115,4.14128531619167,1.05840586718282,0.316642344249531,0.404776422347802,"Conserved",7,7,"Conserved","Conserved"
"ebi",0.0585999795682417,6.03410362613795,0.12535584963686,0.727239104218018,0.849841886298194,-0.185070729964783,6.03410362613795,0.63181645668697,0.436616447365907,0.652081472212673,-0.126470750396541,6.03410362613795,0.596400204930416,0.449560835133326,0.53798398487484,"Conserved",7,7,"Conserved","Conserved"
"ebo",1.5347211732,1.38493281012435,5.7642700399123,0.0268812882379497,0.0806591555490243,-0.396715208877316,1.38493281012435,0.211358466564708,0.650980152911976,0.803632180344178,1.13800596432268,1.38493281012435,3.79058223551038,0.0666484677263546,0.113377517611811,"Conserved",7,7,"Conserved","Conserved"
"ecd",-0.432190048007468,6.47859793264142,17.9489349539521,0.000456248903936088,0.00305808509309131,0.235088899909926,6.47859793264142,2.69153498756234,0.117517409602153,0.341357013023876,-0.197101148097541,6.47859793264142,3.82252500251488,0.0656097246232073,0.11199099158223,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"eco",-0.724576405029967,6.65737336774457,15.6284572190327,0.000868245553603432,0.0051692949156412,-0.101302565041563,6.65737336774457,0.155588773030104,0.697692359548888,0.835349574352533,-0.825878970071531,6.65737336774457,20.6240835967869,0.000229032809347134,0.00106257525884444,"Cis only",1,1,"Cis related","Cis only"
"Edc3",0.0138100299660131,4.9206818979659,0.00294438976072189,0.957299083958182,0.980153856343053,-0.540177009178569,4.9206818979659,2.29398482528842,0.146518602594945,0.377939182732682,-0.526366979212555,4.9206818979659,4.42801872018887,0.0490543536981616,0.0882543368887457,"Conserved",7,7,"Conserved","Conserved"
"Edem1",0.396165652998054,6.81158049795753,11.2543758312228,0.00336796231575238,0.015289157672628,0.0481946297201023,6.81158049795753,0.084182558809271,0.774885407415344,0.879813879438602,0.444360282718156,6.81158049795753,14.3660830367764,0.00125750347532138,0.00431015648623801,"Cis only",1,1,"Cis related","Cis only"
"edin",1.73648908673262,5.45899863435933,2.00465889852724,0.174554080687623,0.335192128004082,-7.21646144582932,5.45899863435933,16.3652256033754,0.000813227489352123,0.0235200497810618,-5.4799723590967,5.45899863435933,16.7440753326551,0.000734606277570852,0.00278981145729751,"Trans only",2,2,"Trans related","Trans only"
"EDTP",-0.253376909146958,5.58788831443754,1.74430006351677,0.202457183593456,0.371429410593672,-0.506308327512245,5.58788831443754,3.52853380271886,0.0759294331624925,0.272808787976675,-0.759685236659203,5.58788831443754,15.9550932048382,0.000790824282236102,0.00297122370996826,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"eEF1beta",0.240561761122531,10.1259613500637,1.47760814296496,0.239203201371656,0.418923269334491,0.303580239542762,10.1259613500637,1.17796744492428,0.291500598217479,0.530550061710756,0.544142000665294,10.1259613500637,7.53171344561874,0.0129794314800557,0.0292342019885969,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"eEF1delta",-0.653019432765143,9.32190493349033,10.539169627158,0.00429460584288558,0.0186760476679484,0.769346526700185,9.32190493349033,7.36057451573415,0.0138875402957231,0.114420201791509,0.116327093935043,9.32190493349033,0.337762668309107,0.568030838625485,0.646783829472231,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
