"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG14646",0.19426161506312,4.76276321544092,0.734607859702652,0.402194330453066,0.999912223430608,-0.115030766613455,4.76276321544092,0.1309929451946,0.721443444057343,0.892449839380711,0.0792308484496649,4.76276321544092,0.126775909998202,0.725765406947794,0.832806726484579,"Conserved",7,7,"Conserved","Conserved"
"CG14647",0.0375649376167433,5.68247405256173,0.015364048566564,0.902669924976618,0.999912223430608,0.994203233835171,5.68247405256173,5.42635005928789,0.0311518834133533,0.205807632724754,1.03176817145191,5.68247405256173,11.7600482374757,0.00284763568137753,0.019349025064876,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG14650",-0.163793692791219,6.49000372523185,0.206689377864425,0.654583740863625,0.999912223430608,-0.770652394206411,6.49000372523185,2.30930520124004,0.145251477466586,0.442503154670863,-0.934446086997631,6.49000372523185,6.83600977862829,0.0171486028522118,0.0684775776271137,"Conserved",7,7,"Conserved","Conserved"
"CG14667",-0.332424454346974,3.10692885949906,0.779508718227594,0.388448821251245,0.999912223430608,-0.173988419099984,3.10692885949906,0.109525908729302,0.744346995891248,0.904499056283422,-0.506412873446958,3.10692885949906,1.92508264908297,0.181535967172158,0.347713226882038,"Conserved",7,7,"Conserved","Conserved"
"CG14671",0.0134931266772985,5.86420996209455,0.00123669621463619,0.972317762061496,0.999912223430608,0.737907790749684,5.86420996209455,1.86642283611223,0.188015828384187,0.497051697338691,0.751400917426983,5.86420996209455,3.8928549014431,0.0633879983095288,0.172090422585056,"Conserved",7,7,"Conserved","Conserved"
"CG1468",0.0594778358318551,6.05608786181723,0.000951182347498854,0.975748873224904,0.999912223430608,-0.560233544928376,6.05608786181723,0.044313394472264,0.83572905190026,0.952612535213735,-0.500755709096521,6.05608786181723,0.0755981860022454,0.786607696383288,0.876315860279165,"Conserved",7,7,"Conserved","Conserved"
"CG14688",-0.214306497756168,8.40188132632727,0.383824397875271,0.543004361161416,0.999912223430608,-1.14429468460559,8.40188132632727,5.6835073306819,0.0278380660072918,0.191532435770718,-1.35860118236176,8.40188132632727,16.0022758844149,0.000780288897054867,0.00735319889194095,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG14689",0.314242662088827,3.18466226108927,0.152515904170551,0.700535255719371,0.999912223430608,9.60835662757306,3.18466226108927,52.2243805913398,7.83590341186264e-07,0.000206942095312116,9.92259928966188,3.18466226108927,88.2283201079453,1.58102756008841e-08,2.17890575873652e-06,"Trans only",2,2,"Trans related","Trans only"
"CG14695",-1.14670703994556,2.32115473700101,2.77610390363036,0.112265779713452,0.999912223430608,0.83455099596666,2.32115473700101,0.785479443361258,0.386674272214393,0.683547850513043,-0.312156043978904,2.32115473700101,0.236566154424362,0.632322225162811,0.762748625139224,"Conserved",7,7,"Conserved","Conserved"
"CG14696",1.01367902916851,2.76815341981396,1.5927249500659,0.222379657585735,0.999912223430608,-2.55733537806247,2.76815341981396,5.7072858448166,0.0275524144035788,0.190483598923824,-1.54365634889396,2.76815341981396,4.78217190650104,0.0416162585555368,0.129590179386338,"Conserved",7,7,"Conserved","Conserved"
"CG14710",-0.225761955416416,4.57301593491948,0.611155922986701,0.444093778526151,0.999912223430608,0.479614406195563,4.57301593491948,1.40332588732582,0.250937044176408,0.573523790307864,0.253852450779147,4.57301593491948,0.800341860895587,0.382309120130166,0.557864622043327,"Conserved",7,7,"Conserved","Conserved"
"CG14711",0.127439238923893,4.25819923091816,0.19102101731618,0.667050287129545,0.999912223430608,-0.189922441731001,4.25819923091816,0.215515283370725,0.647812575447339,0.851111166994948,-0.0624832028071079,4.25819923091816,0.0474295064795023,0.829945864275398,0.901372129720553,"Conserved",7,7,"Conserved","Conserved"
"CG14712",-0.134953672369786,5.50532061039423,0.0814896626449751,0.778412002067656,0.999912223430608,-0.523382700410763,5.50532061039423,0.622745697284801,0.439874301312104,0.718370569480293,-0.658336372780549,5.50532061039423,2.00129966146085,0.173524218434076,0.336893725520704,"Conserved",7,7,"Conserved","Conserved"
"CG14715",-0.0686272636466622,8.35678205544256,0.0614717038105131,0.806874329425333,0.999912223430608,0.22810121334538,8.35678205544256,0.340292317459898,0.566597886204037,0.800412668074662,0.159473949698718,8.35678205544256,0.333363906102126,0.570539907140417,0.71545768771874,"Conserved",7,7,"Conserved","Conserved"
"CG14721",0.382411718695727,5.42851534014293,1.46790561110309,0.240694889967011,0.999912223430608,0.00937975891301481,5.42851534014293,0.000443423642340857,0.983421716184924,0.999956004160977,0.391791477608742,5.42851534014293,1.57835641075037,0.224394918414208,0.396460641321248,"Conserved",7,7,"Conserved","Conserved"
"CG14722",-0.0235842595906797,6.55917318767885,0.0157576514066764,0.901437878955311,0.999912223430608,-0.147252517605127,6.55917318767885,0.30933339303603,0.584653319973957,0.811377601384537,-0.170836777195806,6.55917318767885,0.838822738206665,0.371340113987363,0.54628687080688,"Conserved",7,7,"Conserved","Conserved"
"CG14757",-0.161574546845312,2.38880462135151,0.0757771507543617,0.78610839071786,0.999912223430608,1.12460215330617,2.38880462135151,1.9007260324755,0.18419233214293,0.493500972364206,0.963027606460856,2.38880462135151,2.91684207614123,0.10412994647525,0.243154257484261,"Conserved",7,7,"Conserved","Conserved"
