"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG2991",-1.21789253024941,7.2915961599728,50.962943933032,9.29944145474918e-07,1.67995046828089e-05,-0.173217683549064,7.2915961599728,0.530576940256653,0.47534613439489,0.761217625662734,-1.39111021379847,7.2915961599728,66.1619397233905,1.4190195879524e-07,1.8807357604143e-06,"Cis only",1,1,"Cis related","Cis only"
"CG30015",0.165146614178454,7.23536255858627,0.379928594104186,0.545038170021455,0.729159611175039,0.297980093289014,7.23536255858627,0.62146347144061,0.4403379545437,0.7325079502422,0.463126707467468,7.23536255858627,3.00607854546253,0.0993320659540351,0.166943848560245,"Conserved",7,7,"Conserved","Conserved"
"CG30016",0.579460833185617,3.46543812133037,0.175307956275629,0.680507846001018,0.826924415493059,-1.72341795509731,3.46543812133037,0.856317567641175,0.367300999223055,0.675853664400688,-1.14395712191169,3.46543812133037,0.841170110632166,0.371474171683411,0.481456082464372,"Conserved",7,7,"Conserved","Conserved"
"CG30020",-0.196754131616636,5.87455769982927,0.997799610426923,0.330535681408083,0.535947382000855,0.473751227727881,5.87455769982927,2.91622952371198,0.104163814274677,0.336485546581026,0.276997096111245,5.87455769982927,2.01030140081063,0.172607039773678,0.260888863841303,"Conserved",7,7,"Conserved","Conserved"
"CG30026",0.900205378699277,1.74860133610889,3.33059283627163,0.0839444028765098,0.20230844135526,-0.441241161307383,1.74860133610889,0.437524876735606,0.516350207781919,0.790126135839163,0.458964217391895,1.74860133610889,1.01200536082108,0.327204094938534,0.43663081224406,"Conserved",7,7,"Conserved","Conserved"
"CG30033",-0.299193372381122,1.70131129483261,0.73734250897174,0.401336312628488,0.602289914399794,1.12025767956635,1.70131129483261,5.32194804590322,0.0326234328872993,0.155174579333186,0.821064307185228,1.70131129483261,5.88067568796682,0.0255671143990088,0.0542722448510147,"Conserved",7,7,"Conserved","Conserved"
"CG30046",-0.397178334224209,8.62280899297792,4.16095808126188,0.055679356253759,0.147370097460401,0.525405526725875,8.62280899297792,3.65737653646506,0.0711907031636633,0.264272314699735,0.128227192501666,8.62280899297792,0.437374269414322,0.516421594287126,0.62055975652147,"Conserved",7,7,"Conserved","Conserved"
"CG30069",2.13698646011036,1.9341333200389,6.18839213134438,0.022429663663312,0.0725867949840313,-2.33399566302512,1.9341333200389,4.07625844347579,0.0579914641569006,0.229486101596137,-0.19700920291476,1.9341333200389,0.0641659002438481,0.802779823633769,0.85486702485007,"Conserved",7,7,"Conserved","Conserved"
"CG3008",0.0541618602060968,7.3246318195314,0.280493054929108,0.602580988053697,0.774601889635771,-0.0199404381786209,7.3246318195314,0.0190558264445103,0.891675296834147,0.972134635125926,0.034221422027476,7.3246318195314,0.112537799736606,0.740990072488033,0.806753897290892,"Conserved",7,7,"Conserved","Conserved"
"CG30083",2.72302008483611,4.33405990636236,5.12019007755488,0.0367762588634449,0.107655252777287,-5.64135916044594,4.33405990636236,10.9967396505872,0.00400487658283979,0.0340737483459353,-2.91833907560983,4.33405990636236,5.8877632816254,0.02643366131835,0.0557750253817186,"Ambiguous_trans.but.no.total",2.1,2,"Trans related","Trans*"
