logFC,logCPM,F,PValue,FDR,dmel_gene,species,tissue
-0.060161787,2.779286143,0.114875705,0.737266545,0.905316445,ssx,*D. sechellia*,Fat Body
-0.027892631,10.40793508,0.114818441,0.737329486,0.905316445,RpS5a,*D. sechellia*,Fat Body
0.0887681,1.822132724,0.114813784,0.737334605,0.905316445,CG13005,*D. sechellia*,Fat Body
0.24994569,8.669248733,0.114478538,0.737913184,0.905754059,Hsp26,*D. sechellia*,Fat Body
0.029767999,5.091676964,0.114032708,0.738194891,0.905754059,car,*D. sechellia*,Fat Body
0.361282667,0.528612039,0.113993771,0.738237863,0.905754059,CG8180,*D. sechellia*,Fat Body
0.028256702,6.197018704,0.113828249,0.738420628,0.905754654,tank,*D. sechellia*,Fat Body
-0.042997217,3.406392483,0.113343841,0.738956354,0.906188086,qkr58E-1,*D. sechellia*,Fat Body
0.09903159,1.51861261,0.113078719,0.739250105,0.906324642,Dd,*D. sechellia*,Fat Body
-0.209051967,2.539564844,0.112955012,0.739475144,0.906376909,pch2,*D. sechellia*,Fat Body
-0.04211338,4.604520272,0.112564421,0.739821038,0.906577247,CG6236,*D. sechellia*,Fat Body
-0.0498784,3.702086171,0.112347304,0.7400625,0.906649546,CG13994,*D. sechellia*,Fat Body
0.639647371,1.536652823,0.113321936,0.740453673,0.906905176,S-Lap7.S-Lap4.Dsim_GD14244,*D. sechellia*,Fat Body
0.081848274,3.602299536,0.111330103,0.741197244,0.907529799,CG42240,*D. sechellia*,Fat Body
-0.069365693,3.027142987,0.111212391,0.74132893,0.907529799,Lsm12a,*D. sechellia*,Fat Body
0.06469509,3.651702413,0.111009287,0.741556329,0.907543955,TFAM,*D. sechellia*,Fat Body
0.108179593,2.554777164,0.11087592,0.741705776,0.907543955,CG8321,*D. sechellia*,Fat Body
-0.062011291,4.622508064,0.11056416,0.742055514,0.907706785,CG17272,*D. sechellia*,Fat Body
0.128835802,1.088237407,0.110321062,0.742328608,0.907706785,CG4565,*D. sechellia*,Fat Body
0.131220904,5.177345265,0.110169093,0.742607529,0.907706785,BNIP3,*D. sechellia*,Fat Body
0.047480931,4.333733999,0.109862854,0.742844267,0.907706785,CG5913,*D. sechellia*,Fat Body
-0.087041944,2.177985175,0.109851708,0.742856825,0.907706785,tos,*D. sechellia*,Fat Body
0.038410539,3.658634082,0.109727799,0.742996484,0.907706785,CG13151,*D. sechellia*,Fat Body
-0.039000473,5.385480552,0.109620432,0.743117569,0.907706785,Ubc2,*D. sechellia*,Fat Body
-0.040307564,11.24385936,0.109063312,0.743746932,0.908252274,scu,*D. sechellia*,Fat Body
-0.684384514,4.084710507,0.108651885,0.74443184,0.908452134,CG42566,*D. sechellia*,Fat Body
-0.377160328,1.211201986,0.108778322,0.744595707,0.908452134,eyg,*D. sechellia*,Fat Body
-0.070268661,4.725705147,0.108265469,0.744651356,0.908452134,CG14817,*D. sechellia*,Fat Body
0.063614374,4.596988593,0.108158328,0.744773092,0.908452134,shtd,*D. sechellia*,Fat Body
-0.086434777,1.687642551,0.108112914,0.744824712,0.908452134,CG4537,*D. sechellia*,Fat Body
-0.172082266,2.451161207,0.107660381,0.74537471,0.908896603,ncd,*D. sechellia*,Fat Body
0.560796624,0.792997242,0.10848133,0.745654841,0.908896603,CG3213,*D. sechellia*,Fat Body
0.972401403,1.753202246,0.10784631,0.745737865,0.908896603,FBgn0187164,*D. sechellia*,Fat Body
0.042647412,5.450790003,0.10711537,0.745961636,0.908946388,Pi4KIIIalpha,*D. sechellia*,Fat Body
-0.089276715,1.571364048,0.106633127,0.746513369,0.909370331,CG44002,*D. sechellia*,Fat Body
-0.318052091,4.518874332,0.106680802,0.746675578,0.909370331,CG30371,*D. sechellia*,Fat Body
-0.040505628,5.103669047,0.106211753,0.746996596,0.909388282,CG2116,*D. sechellia*,Fat Body
-0.044258546,5.445069189,0.106159718,0.747056343,0.909388282,Mekk1,*D. sechellia*,Fat Body
-0.04560248,3.350055032,0.10569531,0.7475903,0.909739249,Spt7,*D. sechellia*,Fat Body
-0.044831576,9.739435573,0.10559064,0.747710826,0.909739249,RpS12,*D. sechellia*,Fat Body
-0.051227944,5.716389252,0.105222488,0.74813527,0.909958442,tko,*D. sechellia*,Fat Body
-0.029072418,8.033586183,0.105116832,0.748257234,0.909958442,Kap-alpha3,*D. sechellia*,Fat Body
-0.052012761,4.021954113,0.104094786,0.749440553,0.911142482,CG7523,*D. sechellia*,Fat Body
0.047785288,3.700773016,0.103858638,0.749714878,0.911142482,DNAlig4,*D. sechellia*,Fat Body
0.271179694,0.71659344,0.103801793,0.749780964,0.911142482,mol,*D. sechellia*,Fat Body
-0.11881161,1.311892798,0.103450209,0.750190151,0.911416836,Tsen34,*D. sechellia*,Fat Body
-0.054017972,6.710196522,0.102903573,0.750827879,0.911831877,UQCR-Q,*D. sechellia*,Fat Body
-0.071934939,2.684213295,0.102790786,0.750959695,0.911831877,Vrp1,*D. sechellia*,Fat Body
0.040174857,7.9673607,0.102685953,0.751082285,0.911831877,DppIII,*D. sechellia*,Fat Body
0.040341844,4.687469018,0.10205547,0.751821031,0.912180373,CG6294,*D. sechellia*,Fat Body
-0.126878175,8.783524551,0.102080161,0.751875697,0.912180373,GstD2,*D. sechellia*,Fat Body
-0.038021768,4.318445118,0.101647702,0.752300162,0.912180373,PGRP-LE,*D. sechellia*,Fat Body
0.246581842,1.161655155,0.101562955,0.752399873,0.912180373,cup,*D. sechellia*,Fat Body
-0.085472008,2.807509261,0.101378714,0.752616808,0.912180373,Orc4,*D. sechellia*,Fat Body
-0.025666961,6.38215965,0.101205009,0.752821535,0.912180373,CG10347,*D. sechellia*,Fat Body
0.075255762,7.024033115,0.101105098,0.752939377,0.912180373,Galk,*D. sechellia*,Fat Body
-0.052925496,4.940059131,0.100790476,0.753310885,0.912180373,Unr,*D. sechellia*,Fat Body
0.031278554,4.93843951,0.100698007,0.753420195,0.912180373,CG5745,*D. sechellia*,Fat Body
0.192112714,1.520306142,0.100651778,0.753474865,0.912180373,CG11403,*D. sechellia*,Fat Body
0.25695992,1.901760665,0.100580488,0.753612598,0.912180373,Cdk1,*D. sechellia*,Fat Body
-0.056161432,5.430413053,0.100311067,0.75387821,0.912180373,GstT3,*D. sechellia*,Fat Body
0.048587536,5.007747574,0.100227417,0.753977353,0.912180373,pcm,*D. sechellia*,Fat Body
-0.061212462,4.443435312,0.100142467,0.754078083,0.912180373,sbr,*D. sechellia*,Fat Body
-0.043989552,7.156970129,0.100077238,0.754155461,0.912180373,AGO2,*D. sechellia*,Fat Body
-0.058619198,4.382743417,0.099752188,0.754541468,0.912180373,kibra,*D. sechellia*,Fat Body
-0.039386644,10.62108694,0.099665439,0.754644603,0.912180373,RpL13A,*D. sechellia*,Fat Body
-0.083215874,4.647405558,0.099104677,0.755326809,0.912180373,CG11837,*D. sechellia*,Fat Body
-0.074130736,1.878074874,0.098895193,0.755562515,0.912180373,CG42516,*D. sechellia*,Fat Body
0.038370585,3.484436632,0.110956749,0.755583282,0.912180373,CG14182,*D. sechellia*,Fat Body
-0.042278778,5.332435191,0.098857479,0.75560756,0.912180373,JIL-1,*D. sechellia*,Fat Body
-0.051689706,4.52676949,0.098842953,0.755624912,0.912180373,Ssrp,*D. sechellia*,Fat Body
0.054093124,5.592560535,0.098818363,0.75565429,0.912180373,CG32640.CG32641,*D. sechellia*,Fat Body
-0.032931089,5.193770874,0.09866913,0.755832664,0.912180373,CG10435,*D. sechellia*,Fat Body
-0.031549014,11.34433192,0.098545039,0.7559811,0.912180373,RpS24,*D. sechellia*,Fat Body
0.048072434,4.135331375,0.09814325,0.756462423,0.912180373,CG8272,*D. sechellia*,Fat Body
-0.102573251,1.813019619,0.097973574,0.756666012,0.912180373,hd,*D. sechellia*,Fat Body
-0.050274236,3.717933057,0.097902894,0.756750876,0.912180373,CG42306,*D. sechellia*,Fat Body
-0.099463903,2.721023051,0.097746895,0.756938299,0.912180373,DNAlig1,*D. sechellia*,Fat Body
0.046790587,3.475678928,0.097743428,0.756942467,0.912180373,CG8833,*D. sechellia*,Fat Body
0.135467975,1.32844784,0.097645553,0.757060145,0.912180373,Pop5,*D. sechellia*,Fat Body
-0.04037232,6.40678141,0.097044343,0.757784425,0.912831711,CG8132,*D. sechellia*,Fat Body
0.443042116,7.618831502,0.096991089,0.758054636,0.912935891,CG11892,*D. sechellia*,Fat Body
0.065612817,2.512583254,0.096568555,0.75835936,0.913081575,CG10898,*D. sechellia*,Fat Body
-0.034891286,6.283749068,0.096177271,0.758833349,0.913117493,PDCD-5,*D. sechellia*,Fat Body
0.04380037,5.564587135,0.096113748,0.7589104,0.913117493,nst,*D. sechellia*,Fat Body
-0.047402116,7.835218271,0.095980716,0.75907185,0.913117493,Sec24CD,*D. sechellia*,Fat Body
-0.033415583,6.631264388,0.095937568,0.759124243,0.913117493,EMC1,*D. sechellia*,Fat Body
-0.031993376,7.636434394,0.095478692,0.759682231,0.913567523,CG5355,*D. sechellia*,Fat Body
-0.049631211,3.907164648,0.095137283,0.760098336,0.913846754,mldr,*D. sechellia*,Fat Body
-0.04291094,4.558716334,0.094890204,0.760399986,0.913988275,Pdss2,*D. sechellia*,Fat Body
0.373458811,1.677764694,0.094340413,0.761144063,0.91466139,CG43861,*D. sechellia*,Fat Body
0.060618562,4.604482468,0.094004675,0.761484649,0.914849425,CG16953,*D. sechellia*,Fat Body
0.042761624,4.055296852,0.093319756,0.762327441,0.915295849,TfIIEbeta,*D. sechellia*,Fat Body
0.058835408,4.696376633,0.093312522,0.76233636,0.915295849,msps,*D. sechellia*,Fat Body
-0.066497048,2.465033025,0.0931228,0.762570423,0.915295849,dgrn,*D. sechellia*,Fat Body
0.072346459,1.584844358,0.093104479,0.76259304,0.915295849,nmdyn-D6,*D. sechellia*,Fat Body
0.055433514,7.334901248,0.092797144,0.762972798,0.915340208,fz2,*D. sechellia*,Fat Body
-0.033795729,4.667573798,0.09277643,0.762998419,0.915340208,AP-2sigma,*D. sechellia*,Fat Body
-0.045976347,7.333564517,0.0924605,0.763389564,0.915588401,DhpD,*D. sechellia*,Fat Body
-0.044226468,4.344242522,0.092061324,0.763884823,0.915753612,Hem,*D. sechellia*,Fat Body
-0.04667995,5.111964893,0.09198209,0.763983269,0.915753612,mRpL1,*D. sechellia*,Fat Body
-0.06257117,2.851778567,0.091892554,0.764094571,0.915753612,CG30094,*D. sechellia*,Fat Body
-0.040848764,5.571745632,0.091755959,0.764264486,0.915753612,Rap1,*D. sechellia*,Fat Body
-0.303504847,1.784356127,0.091304496,0.764880294,0.916270536,Amnionless,*D. sechellia*,Fat Body
-0.042875092,4.613049609,0.090559783,0.765758397,0.916949792,Zir,*D. sechellia*,Fat Body
0.182768091,9.158248528,0.090609149,0.765859497,0.916949792,DnaJ-1,*D. sechellia*,Fat Body
-0.099140729,2.321352407,0.090366402,0.766000923,0.916949792,Frl,*D. sechellia*,Fat Body
-0.057397288,3.080766275,0.089727579,0.766804117,0.917690188,Tsp86D,*D. sechellia*,Fat Body
0.040125149,7.687878769,0.089124271,0.767565532,0.918220292,CG8635,*D. sechellia*,Fat Body
0.04962969,3.424478262,0.089028167,0.767687081,0.918220292,CG13603,*D. sechellia*,Fat Body
0.038132061,5.483232063,0.088726908,0.768068568,0.918220292,MED10,*D. sechellia*,Fat Body
-0.221169062,1.196769609,0.276475002,0.768135084,0.918220292,CG15387,*D. sechellia*,Fat Body
-0.051614221,4.671366287,0.088598518,0.768231365,0.918220292,CG31715,*D. sechellia*,Fat Body
-0.064135319,6.368632469,0.088453763,0.768415066,0.918220292,Df31,*D. sechellia*,Fat Body
0.048725922,5.252951697,0.088313283,0.7685935,0.918220292,mRpS18C,*D. sechellia*,Fat Body
-0.033209853,11.51744516,0.088209532,0.76872538,0.918220292,RpL35,*D. sechellia*,Fat Body
0.142512621,2.148545254,0.131414686,0.769117249,0.918305276,CG31176,*D. sechellia*,Fat Body
-0.357901411,1.265554425,0.087903368,0.769166142,0.918305276,CG34427,*D. sechellia*,Fat Body
-0.386890259,7.448036966,0.087670439,0.769607053,0.918553345,Mur18B,*D. sechellia*,Fat Body
-0.098852341,1.451788273,0.087410706,0.769743636,0.918553345,FBgn0192568,*D. sechellia*,Fat Body
0.035371756,4.708857579,0.087077591,0.770169753,0.918841177,bug,*D. sechellia*,Fat Body
0.058546446,6.135760457,0.086778725,0.770552815,0.919077518,Fur1,*D. sechellia*,Fat Body
0.039743194,8.928922731,0.086393111,0.771048129,0.919447601,CG7430,*D. sechellia*,Fat Body
0.094666295,1.482432303,0.086101676,0.77142327,0.919597757,CG5727,*D. sechellia*,Fat Body
0.049054383,3.774612807,0.086007857,0.771544184,0.919597757,cmb,*D. sechellia*,Fat Body
-0.03635022,5.113228353,0.085509866,0.772187195,0.920143447,CG5787,*D. sechellia*,Fat Body
-0.075218422,2.944341241,0.268025851,0.77259418,0.920148513,CG4230,*D. sechellia*,Fat Body
0.042204907,3.888744265,0.084979116,0.772874753,0.920148513,CG4882,*D. sechellia*,Fat Body
-0.042276024,7.301162309,0.084928107,0.772940954,0.920148513,cnc,*D. sechellia*,Fat Body
0.061522706,3.663480285,0.084600891,0.773366149,0.920148513,CG6511,*D. sechellia*,Fat Body
0.050732716,6.933002261,0.084576994,0.773397235,0.920148513,jtb,*D. sechellia*,Fat Body
-0.037212632,8.717590243,0.084569657,0.773406782,0.920148513,CG7997,*D. sechellia*,Fat Body
0.44643805,1.339694272,0.08450498,0.773490948,0.920148513,CG11889.CG11891.CG11878.Dsim_GD21200,*D. sechellia*,Fat Body
-0.045020676,5.94095577,0.084252021,0.773820466,0.920148513,Scamp,*D. sechellia*,Fat Body
-0.046366138,4.99641797,0.084154798,0.773947257,0.920148513,Set2,*D. sechellia*,Fat Body
0.02765051,7.189988726,0.084081251,0.774043225,0.920148513,Nipsnap,*D. sechellia*,Fat Body
-0.174858977,2.226818435,0.083771799,0.774468816,0.920218181,Nhe1,*D. sechellia*,Fat Body
0.236592562,2.686966461,0.083833817,0.774472215,0.920218181,CG9452,*D. sechellia*,Fat Body
-0.073913111,2.093158174,0.083341325,0.775011264,0.92063853,CG13689,*D. sechellia*,Fat Body
-0.213900702,6.14326172,0.082608644,0.776155789,0.921777752,Cyp4e2.Cyp4e1.Cyp4e3.Dsim_GD22340,*D. sechellia*,Fat Body
-0.05638671,6.094555097,0.082251427,0.776445709,0.921822669,CG5290,*D. sechellia*,Fat Body
0.046964262,3.822246755,0.082161412,0.776564639,0.921822669,Irbp18,*D. sechellia*,Fat Body
-0.26813414,3.293262231,0.082041396,0.776881918,0.921979042,CG17026,*D. sechellia*,Fat Body
-0.048397053,9.413798224,0.08173053,0.777134917,0.922059074,RpS9,*D. sechellia*,Fat Body
-0.060808707,1.707378049,0.081053866,0.778033791,0.922905206,CG32452,*D. sechellia*,Fat Body
0.043039266,7.225111587,0.080588541,0.778654287,0.923210872,QIL1,*D. sechellia*,Fat Body
-0.039818011,5.879422217,0.080581969,0.778663064,0.923210872,Slik,*D. sechellia*,Fat Body
0.042192554,5.09837208,0.080136203,0.779259328,0.923697423,mRpL38,*D. sechellia*,Fat Body
0.079352798,4.621655401,0.07951592,0.780118875,0.924495753,raw,*D. sechellia*,Fat Body
0.062620287,3.275879635,0.079285519,0.780402218,0.92461102,Alg13,*D. sechellia*,Fat Body
-0.060793298,3.32455533,0.078889891,0.780936003,0.924653047,Rpp25,*D. sechellia*,Fat Body
-0.055624982,4.44639666,0.078887901,0.780938692,0.924653047,CG43658,*D. sechellia*,Fat Body
0.041333802,6.770303035,0.078845532,0.780995942,0.924653047,Tsp42Ee,*D. sechellia*,Fat Body
-0.573568667,8.943205281,0.07912984,0.781235259,0.924716056,FBgn0186425,*D. sechellia*,Fat Body
-0.047383199,3.233608196,0.078109954,0.781992556,0.925173365,mats,*D. sechellia*,Fat Body
0.572054356,0.716592639,0.079583607,0.782047353,0.925173365,CG12699,*D. sechellia*,Fat Body
-0.039223219,4.049461378,0.077971892,0.782180178,0.925173365,O-fut1,*D. sechellia*,Fat Body
0.019519866,6.074854706,0.077505601,0.78281518,0.925201646,CG10417,*D. sechellia*,Fat Body
0.148811483,7.657728025,0.077416007,0.783070872,0.925201646,CG16704,*D. sechellia*,Fat Body
-0.056780118,4.782284923,0.077264577,0.78314422,0.925201646,CG3817,*D. sechellia*,Fat Body
-0.049051519,3.843078143,0.077256925,0.783154675,0.925201646,CG4813,*D. sechellia*,Fat Body
0.026517126,4.979636676,0.118391672,0.783260033,0.925201646,Chi,*D. sechellia*,Fat Body
-0.158183799,1.148804294,0.077020728,0.783477679,0.925201646,yellow-k,*D. sechellia*,Fat Body
0.088380116,1.208180016,0.076998977,0.783507451,0.925201646,CG12236,*D. sechellia*,Fat Body
0.032181989,5.014935016,0.076694567,0.783924593,0.925474293,CG1434,*D. sechellia*,Fat Body
-0.340327711,3.984960539,0.076593462,0.784244812,0.925632416,CG34426,*D. sechellia*,Fat Body
-0.018952378,6.728598034,0.076024346,0.784846174,0.925812495,CG13605,*D. sechellia*,Fat Body
0.032135567,4.101362624,0.076018889,0.784853695,0.925812495,Rcd1,*D. sechellia*,Fat Body
0.044231016,4.538943855,0.075809989,0.785141847,0.925812495,Hmgcr,*D. sechellia*,Fat Body
-0.046398804,4.317385468,0.075809404,0.785142655,0.925812495,CG7694,*D. sechellia*,Fat Body
-0.047603889,2.796060204,0.074525034,0.786923777,0.927023185,CG10809,*D. sechellia*,Fat Body
0.030550373,4.026845909,0.074354337,0.787161736,0.927023185,CG5543,*D. sechellia*,Fat Body
-0.046224899,3.475951603,0.074247587,0.787310698,0.927023185,CG11035,*D. sechellia*,Fat Body
0.033358756,4.379196002,0.07419693,0.787381428,0.927023185,mkg-p,*D. sechellia*,Fat Body
0.03572913,5.404749981,0.074136149,0.787466327,0.927023185,sni,*D. sechellia*,Fat Body
0.028615843,6.279112459,0.074054321,0.787580682,0.927023185,CG11070,*D. sechellia*,Fat Body
-0.027239467,8.493074199,0.073899943,0.787796615,0.927023185,Scsalpha1,*D. sechellia*,Fat Body
0.063669888,7.352617785,0.073831536,0.787892376,0.927023185,spirit,*D. sechellia*,Fat Body
0.062990032,3.450952184,0.272953238,0.788023002,0.927023185,Prp3,*D. sechellia*,Fat Body
0.035364748,5.376982025,0.073173942,0.788815359,0.927023185,Sirt4,*D. sechellia*,Fat Body
0.130473799,8.836578437,0.073123561,0.788992588,0.927023185,CG10962,*D. sechellia*,Fat Body
0.042578296,5.611987776,0.072913509,0.789182131,0.927023185,CG9886,*D. sechellia*,Fat Body
0.040148732,5.490541865,0.072882712,0.789225549,0.927023185,Taf10,*D. sechellia*,Fat Body
0.038385597,5.225186489,0.072844857,0.789278932,0.927023185,Dhfr,*D. sechellia*,Fat Body
-0.037144954,7.933569903,0.072844575,0.789279329,0.927023185,RpS15,*D. sechellia*,Fat Body
-0.041950477,5.19244435,0.072796971,0.789346481,0.927023185,E(Pc),*D. sechellia*,Fat Body
0.044837997,4.298266585,0.072718588,0.789457102,0.927023185,CG17493,*D. sechellia*,Fat Body
0.075968318,2.341102903,0.072668733,0.789527495,0.927023185,Atf-2,*D. sechellia*,Fat Body
0.031470829,4.292349243,0.072109432,0.790318989,0.92743506,Syx16,*D. sechellia*,Fat Body
0.118755767,2.252760509,0.071808829,0.790745749,0.92743506,cni,*D. sechellia*,Fat Body
-0.068153976,3.037797726,0.071804247,0.790752262,0.92743506,pum,*D. sechellia*,Fat Body
0.041556141,3.154023923,0.071764248,0.790809122,0.92743506,CG17652,*D. sechellia*,Fat Body
-0.222638272,1.467025351,0.071767842,0.790811501,0.92743506,peb,*D. sechellia*,Fat Body
-0.04438593,5.660998598,0.071554421,0.791107679,0.927563486,Mccc1,*D. sechellia*,Fat Body
-0.027405901,5.658999072,0.071393343,0.79133719,0.927613705,l(2)k14505,*D. sechellia*,Fat Body
0.026110797,6.026425812,0.071193589,0.791622196,0.927728937,EMC10,*D. sechellia*,Fat Body
0.044506227,5.784557265,0.071007223,0.791888488,0.927822188,ND-B14.5B,*D. sechellia*,Fat Body
0.054768664,2.844536916,0.070768812,0.792229693,0.928003145,Hsc20,*D. sechellia*,Fat Body
-0.052577313,2.899317419,0.070521805,0.79258385,0.928169587,PIG-N,*D. sechellia*,Fat Body
0.059689478,7.020434901,0.070406468,0.792749448,0.928169587,r,*D. sechellia*,Fat Body
-0.150956378,1.080178197,0.149474102,0.792932159,0.928169587,Der-1,*D. sechellia*,Fat Body
0.0692741,4.69944282,0.069744686,0.793711127,0.928600525,Ptp10D,*D. sechellia*,Fat Body
0.057427216,3.30721186,0.069442173,0.794139686,0.928600525,CG13901,*D. sechellia*,Fat Body
-0.033379375,5.733036545,0.069418181,0.794174408,0.928600525,beg,*D. sechellia*,Fat Body
-0.214522907,2.767387638,0.069277658,0.794507449,0.928600525,CG42255,*D. sechellia*,Fat Body
0.046430051,5.198380763,0.069184493,0.794512937,0.928600525,arr,*D. sechellia*,Fat Body
0.028026369,5.508147724,0.069119921,0.794606587,0.928600525,stck,*D. sechellia*,Fat Body
0.059695178,5.229208667,0.069001694,0.794778174,0.928600525,CG17036,*D. sechellia*,Fat Body
0.059587898,3.276785485,0.068989874,0.794795338,0.928600525,RapGAP1,*D. sechellia*,Fat Body
0.096269269,5.67984584,0.068871884,0.795036987,0.928664502,CG13185,*D. sechellia*,Fat Body
0.047423697,5.597847234,0.068611184,0.795346059,0.928807184,Ent2,*D. sechellia*,Fat Body
-0.032747014,8.093636904,0.068179978,0.795975138,0.92900036,ND-75,*D. sechellia*,Fat Body
-0.047697499,4.369017919,0.068037705,0.796183165,0.92900036,CG17768,*D. sechellia*,Fat Body
-0.214323544,5.170331611,0.068140007,0.796202674,0.92900036,CG11426,*D. sechellia*,Fat Body
0.072380276,2.900804517,0.067919438,0.796356269,0.92900036,CG32638,*D. sechellia*,Fat Body
0.032249544,8.137157481,0.067857988,0.796446273,0.92900036,CG8814,*D. sechellia*,Fat Body
-0.02795074,8.007430151,0.067194118,0.797421439,0.929626676,ScsbetaA,*D. sechellia*,Fat Body
-0.049260296,4.526737954,0.067138174,0.797503851,0.929626676,trr,*D. sechellia*,Fat Body
-0.038652838,4.257423701,0.06687657,0.797889711,0.929626676,CG2790,*D. sechellia*,Fat Body
-0.164910352,4.496650464,0.06682557,0.798112158,0.929626676,kcc,*D. sechellia*,Fat Body
-0.062764818,5.525161902,0.066646031,0.798231517,0.929626676,Mys45A,*D. sechellia*,Fat Body
-0.032350318,5.062421637,0.066643075,0.798234792,0.929626676,RtcB,*D. sechellia*,Fat Body
0.042425585,3.937047931,0.066603853,0.798292821,0.929626676,WDR79,*D. sechellia*,Fat Body
-0.039677968,6.299029893,0.066273592,0.798782173,0.929978589,CG31717,*D. sechellia*,Fat Body
0.030668174,8.261267345,0.066124322,0.799003776,0.930018684,Cyp6a22,*D. sechellia*,Fat Body
-0.034920424,5.273526041,0.065828431,0.799443839,0.930312982,CG13663,*D. sechellia*,Fat Body
-0.048837958,2.168207448,0.065598943,0.799785873,0.930493093,CG33695,*D. sechellia*,Fat Body
-0.047299868,2.465876431,0.065218607,0.800354143,0.930936267,aPKC,*D. sechellia*,Fat Body
-0.026976051,5.373178549,0.065035242,0.800628745,0.931037733,eIF2D,*D. sechellia*,Fat Body
0.073240829,1.45181633,0.064635069,0.801229471,0.931499799,Tim9a,*D. sechellia*,Fat Body
-0.116285576,3.063909511,0.064554558,0.801401014,0.931499799,Lime,*D. sechellia*,Fat Body
0.07044496,6.491491869,0.064294288,0.801762024,0.931701472,scyl,*D. sechellia*,Fat Body
-0.030918164,4.627381542,0.063979538,0.802217836,0.932013193,CG11723,*D. sechellia*,Fat Body
0.086947572,1.429137415,0.063793798,0.802498861,0.932044356,spri,*D. sechellia*,Fat Body
-0.023357857,5.486559136,0.063713953,0.802619802,0.932044356,Papst2,*D. sechellia*,Fat Body
-0.104361755,2.579299001,0.063331488,0.80320024,0.932500466,net,*D. sechellia*,Fat Body
0.053127711,5.648754322,0.063184526,0.80342377,0.932534773,CG4872,*D. sechellia*,Fat Body
-0.039603536,2.819247681,0.06298117,0.803733534,0.932534773,CG3631,*D. sechellia*,Fat Body
0.054623041,2.480546691,0.0629423,0.803792802,0.932534773,GATAd,*D. sechellia*,Fat Body
-0.037107519,2.860884229,0.062745771,0.804092771,0.932665027,CG32554,*D. sechellia*,Fat Body
0.026398749,6.895920283,0.062511417,0.804451127,0.93267915,Yif1,*D. sechellia*,Fat Body
-0.052084909,4.720166708,0.062275476,0.804812635,0.93267915,CG6073,*D. sechellia*,Fat Body
0.03972852,5.611413088,0.062107279,0.80507079,0.93267915,Ltn1,*D. sechellia*,Fat Body
0.526489943,9.738062638,0.062130247,0.805197955,0.93267915,CG6508.CG17134.Dsim_GD23736,*D. sechellia*,Fat Body
0.034345009,6.575623929,0.061876198,0.805426069,0.93267915,TM9SF4,*D. sechellia*,Fat Body
-0.041630253,3.680956145,0.061851281,0.80546442,0.93267915,Ing5,*D. sechellia*,Fat Body
-0.02695209,5.947138203,0.06182937,0.805498152,0.93267915,Wdr59,*D. sechellia*,Fat Body
0.388604132,5.465780827,0.061864242,0.805606543,0.93267915,CG32195,*D. sechellia*,Fat Body
-0.03460087,4.6873151,0.0613096,0.806300193,0.932757221,Hr96,*D. sechellia*,Fat Body
0.145567901,3.238835098,0.061338867,0.806351832,0.932757221,GILT1,*D. sechellia*,Fat Body
-0.028117797,5.288735243,0.061271409,0.806359266,0.932757221,Syx7,*D. sechellia*,Fat Body
-0.032676574,5.931460795,0.06115438,0.80654041,0.932757221,EMC8-9,*D. sechellia*,Fat Body
-0.047627764,3.572383928,0.061036848,0.806722515,0.932757221,CG2656,*D. sechellia*,Fat Body
-0.040788462,4.603995609,0.060986702,0.806800269,0.932757221,CG10465,*D. sechellia*,Fat Body
0.027553468,8.867346448,0.060701782,0.807242699,0.933051633,RpL18A,*D. sechellia*,Fat Body
-0.052665035,3.651501493,0.060400723,0.807711389,0.933279101,Efa6,*D. sechellia*,Fat Body
-0.108427121,1.77302998,0.13922704,0.808004148,0.933279101,Gpo2,*D. sechellia*,Fat Body
-0.02776789,5.917433257,0.060149253,0.808103831,0.933279101,Scox,*D. sechellia*,Fat Body
-0.041812868,7.725002435,0.060093615,0.808190777,0.933279101,Prosbeta7,*D. sechellia*,Fat Body
0.037845998,5.805828923,0.057957411,0.811561944,0.936552104,CG14483,*D. sechellia*,Fat Body
0.064259395,2.063442533,0.057374374,0.812493442,0.936552104,tex,*D. sechellia*,Fat Body
-0.032197493,5.838401418,0.057273871,0.81265452,0.936552104,pes,*D. sechellia*,Fat Body
-0.023098303,5.589959833,0.057180307,0.812804609,0.936552104,CG11790,*D. sechellia*,Fat Body
-0.137979024,3.416285963,0.057235925,0.812814504,0.936552104,Karl,*D. sechellia*,Fat Body
0.03049322,9.533426974,0.057133314,0.812880041,0.936552104,RpS17,*D. sechellia*,Fat Body
-0.043302518,6.621517059,0.056935363,0.81319815,0.936552104,ND-ACP,*D. sechellia*,Fat Body
-0.09809304,3.400007197,0.056931724,0.813251218,0.936552104,kar,*D. sechellia*,Fat Body
-0.067849502,5.407375472,0.056890267,0.813294278,0.936552104,CG9799,*D. sechellia*,Fat Body
0.030211004,5.089133681,0.056830229,0.813367339,0.936552104,CG10274,*D. sechellia*,Fat Body
0.386971344,6.468121509,0.056856503,0.813480076,0.936552104,Muc68Ca,*D. sechellia*,Fat Body
-0.030542589,10.62784839,0.056624004,0.813699695,0.936552104,RpL36,*D. sechellia*,Fat Body
0.025984026,4.732752933,0.056582119,0.813767274,0.936552104,CG8134,*D. sechellia*,Fat Body
0.026307386,4.618139997,0.056506619,0.81388916,0.936552104,FeCH,*D. sechellia*,Fat Body
