"dmel_gene","tissue","treatment","logFC.hyb_sim","logCPM.hyb_sim","F.hyb_sim","PValue.hyb_sim","FDR.hyb_sim","logFC.hyb_sec","logCPM.hyb_sec","F.hyb_sec","PValue.hyb_sec","FDR.hyb_sec"
"CG9253","Haemocytes","Control",-0.445012098765557,6.50893422460669,6.93228964004189,0.0193572323014773,0.0575913143769275,-0.129921385816158,6.50893422460669,0.592343414197168,0.453994148022937,0.640033024628317
"CG9253","Haemocytes","Response",0.467904878215732,6.50893422460669,3.8244374049708,0.070262958776215,0.26529816501319,-0.0487305727167895,6.50893422460669,0.0415850789804684,0.841275633238976,0.960444967203204
"CG9253","Haemocytes","Wasp",0.0228927794501753,6.50893422460669,0.0182456243103116,0.894427373297502,0.962101783900916,-0.178651958532947,6.50893422460669,1.11389318130465,0.308678114089569,0.435251818182966
"CG9257","Haemocytes","Control",-0.572052076744806,6.13466541388867,13.8734800901712,0.00217694113978171,0.0101264237322297,-0.257292538087902,6.13466541388867,2.8164785548115,0.114931088171821,0.262792150024429
"CG9257","Haemocytes","Response",0.665333053989591,6.13466541388867,9.3945589236079,0.00819459947709729,0.059052612352033,0.19665529469564,6.13466541388867,0.823082852001158,0.379259145231352,0.869210122827584
"CG9257","Haemocytes","Wasp",0.0932809772447852,6.13466541388867,0.368991827662657,0.553043308095812,0.803796858747634,-0.0606372433922616,6.13466541388867,0.156436500404348,0.698274677728102,0.784742867513291
"CG9259","Haemocytes","Control",-3.30734745284203,3.8653343348032,2.67105105439484,0.125162796292409,0.235171943823021,-5.55485892636711,3.8653343348032,6.56172034300302,0.0230392408381285,0.0886011267713776
"CG9259","Haemocytes","Response",8.87772736825835,3.8653343348032,7.73992492750494,0.0150426632839887,0.0913119088872732,7.91003016434285,3.8653343348032,7.64073514855385,0.0155746863215039,0.868568266367316
"CG9259","Haemocytes","Wasp",5.57037991541632,3.8653343348032,5.13243262033804,0.0404209565217681,0.187859511587953,2.35517123797574,3.8653343348032,1.53939959115453,0.235728857367683,0.363366526173163
"CG9270.CG31793.Dsim_GD21664","Haemocytes","Control",-0.904727306827598,1.57911153224439,0.41281482477282,0.530673376994366,0.663284417395578,-3.19219818730041,1.57911153224439,5.5645586167357,0.0329898835148424,0.112805576791482
"CG9270.CG31793.Dsim_GD21664","Haemocytes","Response",0.726561393979249,1.57911153224439,0.0980008796094271,0.758744312926486,0.914936418948571,-1.95828235525872,1.57911153224439,0.979266199188518,0.33876872036323,0.868926379724268
"CG9270.CG31793.Dsim_GD21664","Haemocytes","Wasp",-0.178165912848349,1.57911153224439,0.0104326671814881,0.920058377052525,0.972217135206745,-5.15048054255913,1.57911153224439,11.6250369359545,0.00410004751226156,0.0218683019486145
"CG9270.CG31793.Dsim_GD24170","Haemocytes","Control",-0.526664751233022,5.95801755422191,0.674524850751028,0.425440357800579,0.568548152349799,-2.00744232736241,5.95801755422191,9.31136947400248,0.00874574941818274,0.0479561623502224
"CG9270.CG31793.Dsim_GD24170","Haemocytes","Response",0.50632249841836,5.95801755422191,0.311264638099783,0.585843034478842,0.828759317943981,-0.0644477795460898,5.95801755422191,0.00512851182031535,0.94393693438383,0.992746381949437
"CG9270.CG31793.Dsim_GD24170","Haemocytes","Wasp",-0.0203422528146625,5.95801755422191,0.00100092473963682,0.975214247700553,0.989850905641796,-2.0718901069085,5.95801755422191,9.86043094769336,0.00734116218317642,0.0320038268729385
"CG9272","Haemocytes","Control",0.246637447763665,3.53603295593807,0.896076842917076,0.359499945662245,0.506642322567017,-0.188567325908625,3.53603295593807,0.528658146841905,0.478862968749993,0.66179909415273
"CG9272","Haemocytes","Response",0.184696965722881,3.53603295593807,0.249764378735733,0.624814446005222,0.851423930270545,0.723059711157727,3.53603295593807,3.84108975362493,0.069720942962896,0.868568266367316
"CG9272","Haemocytes","Wasp",0.431334413486546,3.53603295593807,2.69244282758328,0.122547278317039,0.372800976425825,0.534492385249102,3.53603295593807,4.14345358543477,0.0606912103799591,0.138292066848503
"CG9281","Haemocytes","Control",-0.707200537170984,7.85097514427132,36.4157017435738,2.75760684150687e-05,0.000334399450320661,-0.309442199590078,7.85097514427132,7.0218392333376,0.0187221054439014,0.0783180858180651
"CG9281","Haemocytes","Response",0.422949708780286,7.85097514427132,6.56483448457012,0.0222389173516109,0.121439222598082,-0.426914380273404,7.85097514427132,6.69098571826773,0.0211968519072086,0.868568266367316
"CG9281","Haemocytes","Wasp",-0.284250828390698,7.85097514427132,5.92152045715155,0.0285749506332095,0.151904617994666,-0.736356579863481,7.85097514427132,39.4448663062359,1.80244337664801e-05,0.000413386470079055
"CG9286","Haemocytes","Control",-0.32829339316652,6.19017756294632,1.87466923032734,0.191984678297337,0.324485478378229,0.255487078009877,6.19017756294632,1.13248449843536,0.30482102633559,0.495815884650088
"CG9286","Haemocytes","Response",-0.0349865879827161,6.19017756294632,0.0106492873402081,0.919235814448987,0.975252274899989,0.399362010091074,6.19017756294632,1.37901628740744,0.259383826613722,0.868568266367316
"CG9286","Haemocytes","Wasp",-0.363279981149236,6.19017756294632,2.28373256567455,0.152435923274602,0.42455094787409,0.654849088100951,6.19017756294632,7.3326388624573,0.0166975686812203,0.0563538938050701
"CG9297","Haemocytes","Control",-7.04617291900856,4.62215952778855,22.1215052820957,0.000368146120787896,0.00252111705784653,-2.45866012492496,4.62215952778855,3.2397939722656,0.0941316717137944,0.229033472458609
"CG9297","Haemocytes","Response",8.39883825818775,4.62215952778855,19.2222978548877,0.00066923813940174,0.00924144289357115,0.457718485114684,4.62215952778855,0.0715163642956791,0.793162858454828,0.946247573638285
"CG9297","Haemocytes","Wasp",1.35266533917919,4.62215952778855,1.14887793963598,0.302476135507189,0.604150554638554,-2.00094163981028,4.62215952778855,2.89453854246466,0.111667216269857,0.214042356767258
"CG9300","Haemocytes","Control",1.15399197274747,4.94440957887655,48.9996552283254,5.45047236985129e-06,9.04127099086967e-05,-0.494762697859697,4.94440957887655,9.40679937237308,0.00816186377363142,0.0460468785089901
"CG9300","Haemocytes","Response",0.0470023107588446,4.94440957887655,0.0416181725812619,0.841213418669493,0.953049996452229,0.00157983727142215,4.94440957887655,4.47765153333028e-05,0.994753086111884,0.999876030314285
"CG9300","Haemocytes","Wasp",1.20099428350632,4.94440957887655,52.0864760074463,3.85160645978223e-06,0.000270896321004684,-0.493182860588275,4.94440957887655,9.27259318089666,0.00852917377055405,0.0354542093299233
"CG9302","Haemocytes","Control",0.779721893622588,7.61026823890623,16.5587276999139,0.00109526369227728,0.00582496770476728,-0.641971514425344,7.61026823890623,11.3223058084059,0.00448576901976403,0.0319713018754704
"CG9302","Haemocytes","Response",0.408562602030305,7.61026823890623,2.29374542226143,0.151602526885125,0.432313948115942,0.123403889480514,7.61026823890623,0.210729979092973,0.653070352294085,0.909131722695933
"CG9302","Haemocytes","Wasp",1.18828449565289,7.61026823890623,37.7515146718065,2.27895112055097e-05,0.000973804863019391,-0.518567624944831,7.61026823890623,7.40061486429359,0.0162892489316039,0.0553910333557244
"CG9304","Haemocytes","Control",-0.21561720581366,6.21019945767473,1.88563003711181,0.190766491660876,0.323151330607296,-0.104456156590913,6.21019945767473,0.442847088184625,0.516302818773661,0.694785217832325
"CG9304","Haemocytes","Response",0.196099413225913,6.21019945767473,0.778707053522926,0.392075418224194,0.702990425266017,-0.347393982501228,6.21019945767473,2.44855035685223,0.139407778860305,0.868568266367316
"CG9304","Haemocytes","Wasp",-0.0195177925877474,6.21019945767473,0.0153985034168856,0.902964426765745,0.965838771400638,-0.451850139092141,6.21019945767473,8.25953694466218,0.0120086694385803,0.0448942106934878
"CG9312","Haemocytes","Control",-0.205540435394505,3.41988502950024,0.0421407382576631,0.840303403665044,0.898378689568932,-3.25311216686198,3.41988502950024,10.253194513289,0.00638674620000274,0.0397564459580766
"CG9312","Haemocytes","Response",3.28079259189835,3.41988502950024,4.3312614094077,0.0562358656611858,0.227662464591523,0.306551694452718,3.41988502950024,0.0526379243109419,0.821849492732239,0.956229938694521
"CG9312","Haemocytes","Wasp",3.07525215650384,3.41988502950024,6.43151676329483,0.0237360994158691,0.136005683580004,-2.94656047240926,3.41988502950024,8.62596322752732,0.0108105144593295,0.04174152262812
"CG9328","Haemocytes","Control",0.898636747038027,7.88546952134674,27.0887275856474,0.000123079462791483,0.00109669622673154,0.963174812228484,7.88546952134674,31.0516503584719,6.27058612631776e-05,0.00150351553710574
"CG9328","Haemocytes","Response",-1.21385305346256,7.88546952134674,24.9785729861605,0.000181257728613917,0.00374672311575025,0.175098030041945,7.88546952134674,0.522575411448685,0.481358791701327,0.888578988520096
"CG9328","Haemocytes","Wasp",-0.315216306424537,7.88546952134674,3.394446220547,0.08616687082662,0.306493758334741,1.13827284227043,7.88546952134674,43.1528988490335,1.10619953008131e-05,0.00030391679797807
"CG9330","Haemocytes","Control",0.0753468574303766,7.78849954323879,0.673454554871377,0.425268977214107,0.568548152349799,0.211705077168605,7.78849954323879,5.31206347277249,0.036596146048002,0.121194435278992
"CG9330","Haemocytes","Response",-0.0401818705537628,7.78849954323879,0.095797415223477,0.761379880918088,0.915286889663381,0.116720995137534,7.78849954323879,0.808150525182085,0.383500301124395,0.869210122827584
"CG9330","Haemocytes","Wasp",0.0351649868766138,7.78849954323879,0.146760692769194,0.707263974860763,0.888497469883317,0.328426072306138,7.78849954323879,12.7736834076175,0.0029454736935269,0.0171994923787209
"CG9336","Haemocytes","Control",3.65780893011484,12.6452703478685,65.0113870259078,1.05539740690974e-06,2.52594358944378e-05,0.214962166092067,12.6452703478685,0.277081189224476,0.606659249504067,0.763935913376451
"CG9336","Haemocytes","Response",-3.24698172712317,12.6452703478685,30.0875987163823,7.34577231965757e-05,0.00225284587129033,0.638093278251061,12.6452703478685,1.21939194281251,0.287647568366079,0.868568266367316
"CG9336","Haemocytes","Wasp",0.41082720299167,12.6452703478685,1.00960631780632,0.33163569447325,0.636368966295524,0.853055444343128,12.6452703478685,4.30547525890363,0.0564245319442304,0.131640604160025
