"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG12643",-0.00488967225423215,5.57114051090569,4.45325591766636e-05,0.994715076573586,0.999954519800281,0.137542870600389,5.57114051090569,0.018614021289976,0.892294521136909,0.999993950640086,0.132653198346157,5.57114051090569,0.0354779919411739,0.851732685430408,0.96735109310611,"Conserved",7,7,"Conserved","Conserved"
"CG1265",0.0993247392521292,2.30034904658209,0.030236342057166,0.862940743008593,0.999954519800281,-0.909795923796471,2.30034904658209,1.35005115718591,0.253005162262331,0.837623928930504,-0.810471184544342,2.30034904658209,2.31340787870857,0.137101711166709,0.486811993399863,"Conserved",7,7,"Conserved","Conserved"
"CG12674",0.30035707065316,0.537707651645699,3.18213876953247e-08,0.999858993585028,0.999954519800281,-2.14999454236307,0.537707651645699,3.87279759888541e-08,0.999844442228371,0.999993950640086,-1.84963747170991,0.537707651645699,0.102037675249067,0.751880992769448,0.928532974608401,"Conserved",7,7,"Conserved","Conserved"
"CG12699",-0.252720283621932,0.892797444179469,2.4821732534494e-08,0.999876057172989,0.999954519800281,-0.316184201796435,0.892797444179469,2.47484204689803e-08,0.999876240343601,0.999993950640086,-0.568904485418366,0.892797444179469,2.5104063019487e-08,0.999875354282991,0.999959261837902,"Conserved",7,7,"Conserved","Conserved"
"CG12702",1.98844818670297,4.31862229529989,2.62189045534223,0.114920697313608,0.999954519800281,0.499193414391177,4.31862229529989,0.0783262293534099,0.781325959445984,0.985173718256207,2.48764160109415,4.31862229529989,3.68700208207302,0.0635186060802261,0.34912827329527,"Conserved",7,7,"Conserved","Conserved"
"CG1271",0.333682905497271,4.89018713496217,2.62774423176303,0.113841806358139,0.999954519800281,-0.856862652206566,4.89018713496217,9.00397977015159,0.00489844498502089,0.529607768501382,-0.523179746709295,4.89018713496217,6.98844199081629,0.0121229850242438,0.168679254955247,"Conserved",7,7,"Conserved","Conserved"
"CG12717.Dsim_GD15918",-0.315672750727326,2.32555124499898,0.902499831908886,0.398045742797287,0.999954519800281,0.350109352491866,2.32555124499898,0.605507516661689,0.441629024759607,0.909484472701053,0.0344366017645403,2.32555124499898,0.0127044160086319,0.910891020570128,0.987337920017186,"Conserved",7,7,"Conserved","Conserved"
"CG12728.CG32756",0.376278295171479,1.97389584575443,0.510570626008185,0.479554557145977,0.999954519800281,-0.314508455301042,1.97389584575443,0.18811911625584,0.667105547538079,0.963271868409787,0.0617698398704362,1.97389584575443,0.0152840068532389,0.902305261187976,0.983020136558442,"Conserved",7,7,"Conserved","Conserved"
"CG12744",0.290972478318841,1.28476209614219,0.1218967177521,0.72904447468476,0.999954519800281,-0.512884752358597,1.28476209614219,0.204836533777612,0.653592890954036,0.958829516592606,-0.221912274039756,1.28476209614219,0.0834439701055892,0.774359964423033,0.938186144513245,"Conserved",7,7,"Conserved","Conserved"
"CG12773",0.315937112449606,5.30182320540857,1.96091401148688,0.170077007057673,0.999954519800281,0.108018971759439,5.30182320540857,0.116887446568992,0.73444656203556,0.978588714166874,0.423956084209045,5.30182320540857,3.65991299201479,0.0638117757235619,0.349592848478919,"Conserved",7,7,"Conserved","Conserved"
