"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"CG12477",-1.16590832020661,1.2384987073137,0.190363192718019,0.665345854038311,0.78010937912137,-2.98695088289573,1.2384987073137,0.572675205809239,0.454359622165474,0.688984821622898,-4.15285920310234,1.2384987073137,5.46773532658965,0.0253288621304906,0.0463398806798262,"Ambiguous_total.but.no.trans.no.cis.yet.large.transFC",2.2,2,"Trans related","Trans**"
"CG12493",-2.54782324745661,1.61300273236259,0.201288817344843,0.658238462702199,0.773784462069369,-4.39785555711853,1.61300273236259,1.64141934019175e-08,0.999898975627044,0.999950880341869,-6.94567880457514,1.61300273236259,4.28463582663276,0.0508707686994426,0.0842870455710338,"Conserved",7,7,"Conserved","Conserved"
"CG12499",-0.245994705650251,4.8038860545719,0.916801323532566,0.34477821459373,0.494145644163901,-0.643624248754028,4.8038860545719,3.30295612383805,0.0775859326618431,0.263788268457109,-0.88961895440428,4.8038860545719,13.2075871912741,0.000872836800412684,0.00238828527601907,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG12531",6.47005789122298,5.34087404945069,302.978475678377,5.72603070497121e-19,9.81125743896618e-17,0.515436049461825,5.34087404945069,0.770773583579085,0.385877933071532,0.632396916039723,6.9854939406848,5.34087404945069,376.428247476442,1.73358664094653e-20,2.87139733962109e-18,"Cis only",1,1,"Cis related","Cis only"
"CG12547",1.14957222526845,3.72598210793457,57.5700409389779,6.10051366219168e-09,8.6117762464291e-08,-0.229957707706251,3.72598210793457,1.20943040628129,0.278831220803929,0.53142598531852,0.919614517562197,3.72598210793457,40.1278132369798,2.61596563861086e-07,1.78554028272766e-06,"Cis only",1,1,"Cis related","Cis only"
"CG12560",0.767403173083515,4.01095636239983,10.8257775245755,0.0022636745057115,0.00764048303463103,1.53481603313888,4.01095636239983,22.8726216791876,2.98638250664219e-05,0.00211990495364357,2.30221920622239,4.01095636239983,104.558185600709,3.9107042333002e-12,8.79289110193153e-11,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"CG12567",9.78584306634197,3.22522806594277,633.389569880148,2.22618726045618e-16,1.84365408286779e-14,-0.103614115686175,3.22522806594277,8.2004244123744e-07,0.999618210166927,0.999950880341869,9.68222895065579,3.22522806594277,790.153051489663,2.7020216308841e-17,2.06559161290202e-15,"Cis only",1,1,"Cis related","Cis only"
"CG12576",0.197328588329671,4.82516270195155,1.58586802254283,0.216117373223474,0.34552356098695,0.150881334842788,4.82516270195155,0.477980992614887,0.493825391331106,0.715916405275299,0.348209923172459,4.82516270195155,5.244936413036,0.0280487635852719,0.050516240034511,"Conserved",7,7,"Conserved","Conserved"
"CG12643",0.3421793077122,5.57114051090569,0.457522503338702,0.503422619395848,0.646885698416852,0.31548001911118,5.57114051090569,0.197216767114246,0.659829170654429,0.834138300003037,0.65765932682338,5.57114051090569,1.72366467159823,0.198135065070509,0.268924648548309,"Conserved",7,7,"Conserved","Conserved"
"CG1265",0.232148680318303,2.30034904658209,0.332435957424748,0.56785860875675,0.701650812254621,-0.572395304944254,2.30034904658209,1.07925876399425,0.305872856239145,0.557793529810661,-0.340246624625951,2.30034904658209,0.81846957461063,0.371714013474263,0.453205235712182,"Conserved",7,7,"Conserved","Conserved"
"CG12674",0,0.537707651645699,0,1,1,-3.90198145537063,0.537707651645699,5.19139991236133e-08,0.999819896747943,0.999950880341869,-3.90198145537063,0.537707651645699,2.52236706905452,0.124001468530035,0.180006806054848,"Conserved",7,7,"Conserved","Conserved"
"CG12699",0,0.892797444179469,0,1,1,-5.96395433924561,0.892797444179469,1.17008645311079e-08,0.99991490298456,0.999950880341869,-5.96395433924561,0.892797444179469,2.96967448970423,0.102273592495048,0.152979374204664,"Conserved",7,7,"Conserved","Conserved"
"CG12702",-3.68841461003508,4.31862229529989,16.4148683450551,0.000290720763160333,0.0012694125414268,-1.15416741908027,4.31862229529989,0.832632921473289,0.368132657232577,0.616905884640821,-4.84258202911535,4.31862229529989,26.4556885301217,1.20920270690926e-05,5.47224795139536e-05,"Cis only",1,1,"Cis related","Cis only"
"CG1271",-0.246495418540434,4.89018713496217,2.86940124097634,0.0990174887160415,0.185733047071191,-0.273634832761155,4.89018713496217,1.83324000944114,0.184284317912143,0.427501762700953,-0.520130251301589,4.89018713496217,13.7045728844789,0.000720573446951354,0.00201947515956079,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG12717.Dsim_GD15918",0.588628500835305,2.32555124499898,6.07068103137589,0.0187162133551478,0.0467575988746755,-0.370539896120091,2.32555124499898,1.32439931413019,0.257480486378173,0.510542911737087,0.218088604715214,2.32555124499898,1.01162289572192,0.321306625380658,0.402971383522586,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"CG12728.CG32756",-0.506110037895009,1.97389584575443,1.78015501408478,0.190608244725237,0.312791402919321,0.300994778597548,1.97389584575443,0.335366237331398,0.56616519127513,0.77312216910876,-0.205115259297461,1.97389584575443,0.331952076647386,0.568139205486879,0.642569752341596,"Conserved",7,7,"Conserved","Conserved"
"CG12744",0.736271723776702,1.28476209614219,1.53376360168484,0.22365834484749,0.354161349760094,-1.20058566772738,1.28476209614219,2.21581958948957,0.145414102600011,0.374190924815874,-0.464313943950675,1.28476209614219,0.726047156657551,0.399867262866898,0.481099377526784,"Conserved",7,7,"Conserved","Conserved"
"CG12773",0.827634863549355,5.30182320540857,26.6947158723287,9.29400751008608e-06,6.1658108568248e-05,-0.10557121463108,5.30182320540857,0.223560009368574,0.639228699402054,0.822882748012644,0.722063648918275,5.30182320540857,21.1553673070778,5.18518691473444e-05,0.000196381050147221,"Cis only",1,1,"Cis related","Cis only"
"CG12795",1.94151342746983,3.92890849327727,28.6391383645381,5.45492969200667e-06,3.88331599420933e-05,-0.234723644968359,3.92890849327727,0.231139836978416,0.633656973166869,0.818892457650499,1.70678978250147,3.92890849327727,25.6900938241398,1.28848931770937e-05,5.75247387214541e-05,"Cis only",1,1,"Cis related","Cis only"
"CG12811",-0.245249885818135,7.14232234571837,2.53150732933013,0.120441602523649,0.216759986577332,-0.223570006489659,7.14232234571837,1.05977452996636,0.310215015909857,0.561960778000758,-0.468819892307794,7.14232234571837,9.346735360892,0.00422292926916933,0.00960354029222077,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
"CG12818",2.50566228920539,2.25111829070497,53.511199283456,1.36536604773555e-08,1.79484229925871e-07,0.757170910400747,2.25111829070497,2.53806756873747,0.119977979634006,0.333048485492064,3.26283319960614,2.25111829070497,92.4061901026691,1.9936407839178e-11,3.60232765646819e-10,"Cis only",1,1,"Cis related","Cis only"
"CG12825",0.762508696574913,4.88309560505437,16.785615676882,0.000230494394554661,0.00103649470275304,0.801777010973985,4.88309560505437,9.63904652180947,0.00372540791824533,0.0467463432973764,1.5642857075489,4.88309560505437,73.6329533627328,3.45848481495449e-10,4.5949762153767e-09,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"CG12868",1.9715585860762,3.7126978616864,109.699463049737,2.04871218659529e-12,6.56777474528515e-11,0.0916247788889341,3.7126978616864,0.128103609151445,0.72252133758955,0.868722461403974,2.06318336496513,3.7126978616864,125.96144790579,3.05686837580291e-13,8.66774397294678e-12,"Cis only",1,1,"Cis related","Cis only"
"CG12883.Dsim_GD21346",0.091767625756648,4.52845708049451,0.410830743681854,0.525655854251145,0.668539528992562,0.717905102997262,4.52845708049451,12.8522295468926,0.00100251279720188,0.0212884020910091,0.80967272875391,4.52845708049451,33.2363179910993,1.49027052321146e-06,8.55098640858861e-06,"Trans only",2,2,"Trans related","Trans only"
"CG12895",0.692489354071923,3.13512815126284,9.97736373047448,0.00322660419984077,0.0103840649410679,0.9543868230399,3.13512815126284,10.2601915208918,0.00286432053981803,0.0389939966091939,1.64687617711182,3.13512815126284,65.5614861965184,1.380199859563e-09,1.60238623882443e-08,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"CG12926",1.20653026198968,7.31876744923056,3.33800686722873,0.0767364870758414,0.151310954079308,0.517726600079193,7.31876744923056,0.313003014723805,0.579614087364906,0.781164983734766,1.72425686206887,7.31876744923056,6.53491716798513,0.0153563260007434,0.0299354978021554,"Ambiguous_total.but.no.cis.or.trans",6,6,"Ambiguous","Ambiguous"
